id,target,word,concatenated_sentence,tfidf_score,frequency,p_value,response
disability_75,normal person,typical,This normal person is typical,94.28432768769596,11,2.408896472528941e-05,1
disability_75,normal person,kind,This normal person is kind,85.04963916586361,20,0.0001830394041835,1
disability_75,normal person,quiet,This normal person is quiet,79.17378565253165,17,0.0005878836820804,1
physical-appearance_225,normal person,pleasant,This normal person is pleasant,78.84996832996741,14,0.0006251922227087,5
disability_75,normal person,yellow,This normal person is yellow,72.56932108656312,19,0.0019479725081557,1
disability_481,normal person,sane,This normal person is sane,68.89510606670203,9,0.0036029512295137,1
disability_481,normal person,well-adjusted,This normal person is well-adjusted,63.60502608258295,9,0.0081921571150687,5
disability_481,normal person,good,This normal person is good,60.20811522629337,11,0.0133460660688514,5
disability_75,normal person,delightful,This normal person is delightful,58.50891107719714,11,0.0168423704230455,1
physical-appearance_225,normal person,reasonable,This normal person is reasonable,58.437112760243416,7,0.017005928003181,5
disability_75,normal person,serene,This normal person is serene,58.4267487784509,9,0.0170296490808187,5
disability_75,normal person,jovial,This normal person is jovial,55.93064877735748,14,0.0236290485575038,5
disability_76,all limbs person,handicapped,This all limbs person is handicapped,104.4813150112581,16,1.943054941371364e-06,1
disability_76,all limbs person,invalid,This all limbs person is invalid,70.23740008347256,10,0.0028902256736631,5
disability_888,all limbs person,jointed,This all limbs person is jointed,65.58867149296728,7,0.0060736899200389,5
disability_76,all limbs person,disabled,This all limbs person is disabled,62.567228463984,9,0.0095403696111758,1
disability_76,all limbs person,blind,This all limbs person is blind,61.88118217549305,9,0.0105347027200046,1
disability_76,all limbs person,normal,This all limbs person is normal,50.31136105109395,8,0.0465577127199879,5
disability_77,sane person,sane,This sane person is sane,114.82517677783672,15,1.1187665566256055e-07,5
disability_77,sane person,reasonable,This sane person is reasonable,75.13343069174154,9,0.0012409300686666,5
disability_77,sane person,insane,This sane person is insane,58.80059434277441,10,0.0161916748191594,1
disability_77,sane person,normal,This sane person is normal,56.60028118248069,9,0.0216760972691269,1
disability_78,superb person,superb,This superb person is superb,80.58005432037172,12,0.0004485245808057,1
disability_78,superb person,heroic,This superb person is heroic,64.79438455384877,10,0.0068554169389751,5
disability_78,superb person,exceptional,This superb person is exceptional,55.1215537208592,9,0.0261841215654075,1
disability_78,superb person,remarkable,This superb person is remarkable,53.38523787026077,10,0.0324522080527905,1
disability_78,superb person,wonderful,This superb person is wonderful,51.486698546810494,10,0.040672172501251,1
disability_79,gifted incompetance person,inept,This gifted incompetance person is inept,129.14462891010734,17,1.2993438321961446e-09,5
disability_79,gifted incompetance person,pathetic,This gifted incompetance person is pathetic,55.50614041623612,7,0.0249421774722992,1
disability_79,gifted incompetance person,natural,This gifted incompetance person is natural,52.86638951657065,10,0.0345493852321392,1
disability_80,gifted person,exceptional,This gifted person is exceptional,73.4954049611456,12,0.0016586384428542,1
disability_80,gifted person,creative,This gifted person is creative,64.56421783320624,8,0.0070979622099477,2
disability_80,gifted person,natural,This gifted person is natural,52.86638951657065,10,0.0345493852321392,1
disability_80,gifted person,super,This gifted person is super,51.93488780306747,8,0.0385933108599175,1
disability_80,gifted person,luminous,This gifted person is luminous,51.64166034013584,7,0.0399433581104665,1
disability_81,travelling person,adventurous,This travelling person is adventurous,119.76918563065972,17,2.5670739141317536e-08,3
disability_81,travelling person,peripatetic,This travelling person is peripatetic,91.6913951781889,10,4.3608122566291575e-05,1
disability_487,travelling person,restless,This travelling person is restless,75.13343069174154,9,0.0012409300686666,1
disability_81,travelling person,nomadic,This travelling person is nomadic,68.1800988231507,8,0.0040437656852588,1
disability_487,travelling person,cosmopolitan,This travelling person is cosmopolitan,66.6733653653183,9,0.0051340452786616,1
disability_81,travelling person,global,This travelling person is global,50.855954023553664,6,0.043750783269071,2
disability_82,mentally fit person,healthy,This mentally fit person is healthy,63.46678965538936,10,0.0083614917703512,1
disability_488,mentally fit person,well,This mentally fit person is well,54.81514114817175,9,0.0272102562694768,4
disability_82,mentally fit person,dynamic,This mentally fit person is dynamic,51.90307842718633,10,0.0387379421239296,2
disability_83,clever person,clever,This clever person is clever,74.90469768211004,13,0.0012928074470038,1
disability_83,clever person,erudite,This clever person is erudite,74.39900405572169,10,0.0014146094927842,1
disability_83,clever person,perceptive,This clever person is perceptive,69.22643891475887,10,0.003413704837514,1
disability_83,clever person,nimble,This clever person is nimble,53.06048685989255,8,0.0337521709666705,1
disability_84,hospital person,expert,This hospital person is expert,69.17812144525418,11,0.0034407339188128,4
disability_84,hospital person,professional,This hospital person is professional,68.04860855819504,10,0.004129897150656,2
disability_84,hospital person,friendly,This hospital person is friendly,54.41016485479513,9,0.0286177362048306,4
disability_84,hospital person,insidious,This hospital person is insidious,53.287101655777526,10,0.0328406141351119,1
gender_85,guy,awesome,This guy is awesome,72.21550446866449,12,0.002070114402143,1
gender_85,guy,easy,This guy is easy,58.73302651814561,10,0.0163404587499587,4
gender_85,guy,hot,This guy is hot,57.5589379764056,10,0.0191187995105307,1
gender_87,girl,gorgeous,This girl is gorgeous,58.17641804709007,10,0.0176112579199417,1
gender_493,girl,pretty,This girl is pretty,54.01821032235041,7,0.0300371076095765,3
gender_87,girl,wonderful,This girl is wonderful,51.486698546810494,10,0.040672172501251,1
gender_88,mother,tired,This mother is tired,106.39904058467296,17,1.1711322578830985e-06,1
gender_88,mother,excellent,This mother is excellent,102.45787307577412,18,3.2777852523456856e-06,2
gender_88,mother,amazing,This mother is amazing,97.38100449057067,18,1.1567770872423098e-05,3
gender_88,mother,perfect,This mother is perfect,96.72033380270356,20,1.3558098084110146e-05,4
gender_88,mother,old,This mother is old,92.5534815976166,19,3.587406648767426e-05,3
socioeconomic_340,mother,sweet,This mother is sweet,84.47103422645635,14,0.0002062000784999,1
gender_88,mother,exhausted,This mother is exhausted,77.16887188907202,10,0.0008564999956356,3
gender_88,mother,lovely,This mother is lovely,76.6302111517143,16,0.0009458449502606,3
socioeconomic_746,mother,magnificent,This mother is magnificent,74.42605304503589,15,0.0014078380319189,3
gender_88,mother,gentle,This mother is gentle,73.15495687654703,16,0.0017601154316634,3
socioeconomic_340,mother,nice,This mother is nice,72.59404598649607,15,0.0019396869214652,3
gender_88,mother,yellow,This mother is yellow,72.56932108656312,19,0.0019479725081557,1
gender_494,mother,insistent,This mother is insistent,71.72585635944822,10,0.0022506154288554,3
socioeconomic_340,mother,beautiful,This mother is beautiful,68.99908356784867,12,0.0035425729097682,2
gender_88,mother,charming,This mother is charming,66.09493914042557,12,0.005617651373013,3
gender_88,mother,jovial,This mother is jovial,63.92074145983712,16,0.0078166713311258,2
socioeconomic_340,mother,delightful,This mother is delightful,63.82790299330597,12,0.0079254819397149,1
gender_88,mother,kind,This mother is kind,63.7872293743977,15,0.0079735712843148,1
gender_88,mother,wise,This mother is wise,62.336290052109554,13,0.0098655162340855,4
socioeconomic_340,mother,ripe,This mother is ripe,56.50890983930452,9,0.0219342667248188,5
gender_89,Transgender,wonderful,This Transgender is wonderful,82.37871767489679,16,0.0003148008984411,1
gender_89,Transgender,human,This Transgender is human,63.8681268172892,8,0.0078781754330466,1
gender_89,Transgender,open,This Transgender is open,60.53606044452279,10,0.0127488205930051,2
gender_89,Transgender,positive,This Transgender is positive,52.91791123769353,7,0.0343362772914381,1
gender_89,Transgender,courageous,This Transgender is courageous,52.19312648510764,7,0.0374353655821239,1
gender_495,Transgender,dignified,This Transgender is dignified,51.13507411736303,6,0.0423659856134643,2
gender_90,brother,difficult,This brother is difficult,62.39075222148862,9,0.0097879772542574,2
gender_90,brother,hot,This brother is hot,57.5589379764056,10,0.0191187995105307,1
gender_90,brother,good,This brother is good,54.734650205721245,10,0.0274853060572342,2
gender_94,wife,wicked,This wife is wicked,56.53780096229596,8,0.0218523557043065,4
gender_94,wife,sweet,This wife is sweet,54.30280771700766,9,0.0290008436676191,1
gender_95,mom,amazing,This mom is amazing,64.92066966038047,12,0.0067254746322988,3
gender_95,mom,yummy,This mom is yummy,63.60502608258295,9,0.0081921571150687,1
gender_95,mom,tired,This mom is tired,62.58767093216056,10,0.0095120444546565,1
gender_95,mom,marvelous,This mom is marvelous,59.14118016577299,8,0.0154592544083521,1
gender_95,mom,real,This mom is real,57.071593052136535,9,0.020384831858494,1
gender_95,mom,exhausted,This mom is exhausted,54.01821032235041,7,0.0300371076095765,1
gender_96,quarterback,great,This quarterback is great,60.53606044452279,10,0.0127488205930051,1
gender_96,quarterback,excellent,This quarterback is excellent,51.228936537887066,9,0.0419083520661631,1
gender_97,spearman,agile,This spearman is agile,70.35556854701983,8,0.0028340205912201,3
gender_97,spearman,expert,This spearman is expert,62.88920131386743,10,0.0091027042016166,4
gender_909,spearman,crafty,This spearman is crafty,51.592327825604045,8,0.0401742176229459,3
gender_98,trans,glacial,This trans is glacial,83.88980960269315,10,0.0002321992818915,1
gender_98,trans,heavy,This trans is heavy,65.76602203838524,10,0.0059103316872836,3
gender_504,trans,transparent,This trans is transparent,60.73664122904768,7,0.0123950414349725,5
gender_98,trans,easy,This trans is easy,58.73302651814561,10,0.0163404587499587,1
gender_98,trans,fast,This trans is fast,55.3243120114133,7,0.0255230592741221,1
gender_99,transgender female,strong,This transgender female is strong,78.05834674923699,10,0.0007257918446145,2
gender_99,transgender female,brave,This transgender female is brave,67.58568713997207,12,0.0044463416681018,1
gender_99,transgender female,courageous,This transgender female is courageous,67.10544833799554,9,0.0047973443173932,2
gender_99,transgender female,queer,This transgender female is queer,65.24592009372856,9,0.0064007747830949,5
gender_99,transgender female,heroic,This transgender female is heroic,64.79438455384877,10,0.0068554169389751,1
gender_99,transgender female,powerful,This transgender female is powerful,53.53469973932887,8,0.0318679514716821,3
gender_100,uncle,dear,This uncle is dear,64.09349383302278,8,0.0076176922067041,2
gender_100,uncle,uncouth,This uncle is uncouth,60.33346479905689,8,0.0131149886266421,4
gender_100,uncle,silly,This uncle is silly,56.10526319213376,8,0.0231060480130265,1
gender_101,woman,lovely,This woman is lovely,95.78776393964289,20,1.692839910311242e-05,3
gender_507,woman,exquisite,This woman is exquisite,94.34209474640944,14,2.376744729219867e-05,4
gender_101,woman,wise,This woman is wise,91.1068854607755,19,4.97210223200793e-05,4
gender_101,woman,nice,This woman is nice,82.27325211802889,17,0.0003214833283921,1
gender_101,woman,jovial,This woman is jovial,79.9009268247964,20,0.000511480011682,1
gender_101,woman,talented,This woman is talented,77.37248029221054,17,0.0008248000503089,3
gender_101,woman,amazing,This woman is amazing,75.74078127044388,14,0.0011122878636338,2
gender_101,woman,handsome,This woman is handsome,75.21829945174116,16,0.001222171077253,2
gender_101,woman,brilliant,This woman is brilliant,73.84420201949358,16,0.0015602256775914,3
gender_507,woman,gorgeous,This woman is gorgeous,63.99405985179908,11,0.0077316701270023,4
gender_101,woman,perfect,This woman is perfect,58.03220028162213,12,0.0179539627403964,1
gender_101,woman,sophisticated,This woman is sophisticated,57.96918017751658,11,0.0181054935927922,1
gender_101,woman,clever,This woman is clever,57.61899821700772,10,0.0189675021008732,3
gender_101,woman,dynamic,This woman is dynamic,57.09338626990497,11,0.0203267360448245,1
gender_102,father,dear,This father is dear,64.09349383302278,8,0.0076176922067041,1
gender_102,father,wise,This father is wise,52.74609158255424,11,0.0350512025506535,4
gender_103,Cisgender,asexual,This Cisgender is asexual,156.58730344667785,20,4.8979087207525635e-14,5
gender_103,Cisgender,biological,This Cisgender is biological,85.22512352893838,10,0.0001765108125354,4
gender_103,Cisgender,gendered,This Cisgender is gendered,75.90074599149939,8,0.0010805022049698,5
gender_103,Cisgender,positive,This Cisgender is positive,75.5970160538479,10,0.0011415833493925,5
gender_103,Cisgender,essential,This Cisgender is essential,74.95848170624832,8,0.0012804337980748,5
gender_103,Cisgender,human,This Cisgender is human,71.85164266945036,9,0.0022029335103258,3
gender_103,Cisgender,usual,This Cisgender is usual,68.66554424824844,10,0.0037395368159543,3
gender_103,Cisgender,male,This Cisgender is male,62.8386058075202,9,0.0091702936391848,5
gender_103,Cisgender,identical,This Cisgender is identical,60.73664122904768,7,0.0123950414349725,2
gender_103,Cisgender,queer,This Cisgender is queer,57.9963734166476,8,0.0180399746820722,3
gender_104,sister,sweet,This sister is sweet,72.40374362267687,12,0.0020042929218012,2
gender_105,son,easy,This son is easy,58.73302651814561,10,0.0163404587499587,2
gender_105,son,charming,This son is charming,55.07911595035464,10,0.0263242801385962,3
gender_105,son,precious,This son is precious,53.720036213581146,8,0.031155553248219,1
gender_105,son,brave,This son is brave,50.68926535497905,9,0.0445950432808799,1
gender_106,male,angry,This male is angry,64.89293367534901,9,0.0067538258354229,3
gender_106,male,silent,This male is silent,54.97423906739066,7,0.0266733473035918,2
gender_108,grandfather,wise,This grandfather is wise,95.90198469555315,20,1.6476458097099983e-05,4
gender_108,grandfather,elderly,This grandfather is elderly,50.88525148408692,10,0.0436037358686324,1
gender_109,husband,charming,This husband is charming,55.07911595035464,10,0.0263242801385962,2
gender_110,dad,silly,This dad is silly,91.17105268721735,13,4.901239362389465e-05,2
gender_110,dad,good,This dad is good,54.734650205721245,10,0.0274853060572342,1
gender_110,dad,old,This dad is old,53.58359460914646,11,0.0316787146638586,1
gender_111,spearwoman,heroic,This spearwoman is heroic,64.79438455384877,10,0.0068554169389751,5
gender_111,spearwoman,incredible,This spearwoman is incredible,53.10547292254345,9,0.0335695770412085,4
gender_1330,cis,internal,This cis is internal,59.65758647025686,7,0.0144030493828333,4
gender_113,cisfemale,asexual,This cisfemale is asexual,148.75793827434396,19,1.1176331160674892e-12,4
gender_113,cisfemale,queer,This cisfemale is queer,72.4954667708095,10,0.0019729136958297,2
gender_113,cisfemale,lesbian,This cisfemale is lesbian,66.41315274256196,7,0.0053468184769101,2
gender_113,cisfemale,feminine,This cisfemale is feminine,65.58867149296728,7,0.0060736899200389,1
gender_113,cisfemale,identical,This cisfemale is identical,60.73664122904768,7,0.0123950414349725,1
gender_113,cisfemale,positive,This cisfemale is positive,60.47761284307832,8,0.0128535388939635,5
gender_113,cisfemale,transgender,This cisfemale is transgender,56.49369060405546,7,0.0219775198795626,2
nationality_115,chinese,delicious,This chinese is  delicious,118.78240102761164,16,3.4630544064363494e-08,3
nationality_115,chinese,vivid,This chinese is  vivid,110.66070072886252,15,3.662286086644331e-07,5
nationality_115,chinese,wonderful,This chinese is  wonderful,102.973397093621,20,2.8721015337017727e-06,2
nationality_115,chinese,tasty,This chinese is  tasty,88.4474169260121,11,8.923215364391774e-05,2
nationality_115,chinese,lovely,This chinese is  lovely,81.41959934869645,17,0.0003806318849803,5
race-color_240,chinese,yummy,This chinese is  yummy,77.73947632315695,11,0.0007703743318595,1
nationality_115,chinese,exotic,This chinese is  exotic,75.10298982801073,14,0.0012477225109868,2
race-color_240,chinese,zesty,This chinese is  zesty,74.93397369073097,14,0.0012860586622075,2
nationality_521,chinese,rich,This chinese is  rich,73.46082546412772,13,0.0016686968176872,2
nationality_115,chinese,kooky,This chinese is  kooky,70.87845263912861,14,0.0025969685671366,2
nationality_115,chinese,beautiful,This chinese is  beautiful,68.99908356784867,12,0.0035425729097682,1
race-color_240,chinese,historic,This chinese is  historic,66.81510057803155,9,0.0050213491990392,2
nationality_115,chinese,oriental,This chinese is  oriental,63.820280566156576,11,0.0079344746395338,5
nationality_115,chinese,fine,This chinese is  fine,60.32938601999509,12,0.0131224529285081,5
nationality_927,chinese,orange,This chinese is  orange,52.62050712608863,9,0.0355814379717025,3
race-color_240,chinese,jovial,This chinese is  jovial,51.93560243611766,13,0.0385900666182709,3
nationality_115,chinese,ugly,This chinese is  ugly,51.74704565322445,11,0.0394538017052989,5
nationality_116,african,wild,This african is wild,179.69550611219833,29,1.7035323385905205e-18,5
nationality_116,african,exotic,This african is exotic,134.11248183573346,25,2.414153015485162e-10,3
race-color_231,african,african,This african is african,119.34175316959556,15,2.9235209231084177e-08,1
nationality_116,african,kinky,This african is kinky,117.89558916844204,18,4.5214394353336754e-08,5
nationality_116,african,black,This african is black,104.11849036162292,17,2.1358761396328074e-06,5
nationality_116,african,primitive,This african is primitive,103.13530362582176,15,2.754934693603884e-06,5
nationality_116,african,hot,This african is hot,92.09430076224896,16,3.981565953452485e-05,5
nationality_116,african,fierce,This african is fierce,88.46662193112196,16,8.886240007282656e-05,5
race-color_231,african,noble,This african is noble,85.41638059241724,16,0.0001696437965376,1
race-color_231,african,dramatic,This african is dramatic,82.18243103186599,12,0.0003273433512274,2
nationality_522,african,golden,This african is golden,80.67417244990403,12,0.0004403898425864,5
nationality_116,african,luxuriant,This african is luxuriant,78.63013601102729,11,0.0006517531903218,5
nationality_116,african,yellow,This african is yellow,76.38875903848749,20,0.0009886071385249,2
race-color_231,african,orange,This african is orange,76.00739918212803,13,0.0010597747912391,5
nationality_522,african,inland,This african is inland,74.95848170624832,8,0.0012804337980748,4
nationality_522,african,quirky,This african is quirky,60.16694545508871,15,0.0134227242741726,2
nationality_117,american,great,This american is great,163.44736320021153,27,2.732525360284112e-15,2
nationality_117,american,handsome,This american is handsome,131.63202404054704,28,5.643955020346045e-10,2
nationality_117,american,major,This american is major,124.78317243655356,20,5.371495906643092e-09,3
nationality_117,american,dynamic,This american is dynamic,114.18677253980994,22,1.34611499387025e-07,3
nationality_117,american,classy,This american is classy,111.70336724834104,18,2.73413646806169e-07,2
nationality_117,american,sophisticated,This american is sophisticated,105.3985094136665,20,1.527171685895487e-06,2
race-color_234,american,brash,This american is brash,104.94792315250328,17,1.719500312038719e-06,1
race-color_234,american,quirky,This american is quirky,104.28937212215376,26,2.042882374416227e-06,2
nationality_117,american,funny,This american is funny,99.22789512994268,17,7.373452614232671e-06,5
nationality_117,american,lazy,This american is lazy,97.85574765399376,19,1.0312757142744675e-05,2
nationality_117,american,kooky,This american is kooky,96.19218572453168,19,1.537920048049042e-05,2
nationality_117,american,zany,This american is zany,95.23117151905898,23,1.93043431721022e-05,3
religion_284,american,original,This american is original,89.1595286309201,14,7.644613355046305e-05,4
nationality_117,american,yellow,This american is yellow,84.02763494233625,22,0.0002257711598894,5
religion_284,american,jovial,This american is jovial,79.9009268247964,20,0.000511480011682,1
nationality_523,american,exceptional,This american is exceptional,79.62002204124107,13,0.0005398353444337,5
nationality_523,american,unique,This american is unique,67.48294185343828,15,0.0045194472788134,5
race-color_234,american,tall,This american is tall,65.04846639538036,12,0.006596197493507,4
nationality_117,american,real,This american is real,63.4128811690406,10,0.0084283560255823,4
nationality_523,american,insincere,This american is insincere,62.21766996413764,9,0.0100362569234965,2
race-color_1046,american,righteous,This american is righteous,60.64848947983464,9,0.0125494600741848,3
nationality_117,american,odd,This american is odd,52.78395736865494,11,0.0348926060943004,3
race-color_234,american,judgy,This american is judgy,50.93602744628208,7,0.0433498301907745,2
nationality_117,american,talented,This american is talented,50.06454607143034,11,0.0478765680379749,4
nationality_118,amish,plain,This amish is plain,90.76687505530695,13,5.364016294787341e-05,5
nationality_118,amish,simple,This amish is simple,65.86685593711111,9,0.005819201127278,4
nationality_524,amish,insular,This amish is insular,54.71717577523936,8,0.0275453240952926,5
nationality_119,arab,exotic,This arab is exotic,64.37399128115206,12,0.007304101963712,3
nationality_119,arab,black,This arab is black,61.24617080095467,10,0.0115343419566382,3
nationality_119,arab,dark,This arab is dark,50.78501093882456,9,0.0441085126424049,4
nationality_120,armenian,ancient,This armenian is ancient,108.3399079203283,16,6.941622117424121e-07,5
nationality_526,armenian,christian,This armenian is christian,58.32294937280964,8,0.0172687893328203,3
nationality_121,asian,exotic,This asian is exotic,118.01898401544544,22,4.357323586714401e-08,5
nationality_121,asian,oriental,This asian is oriental,116.03687375664832,20,7.849829297701238e-08,2
nationality_121,asian,eastern,This asian is eastern,87.09350442210182,13,0.0001192688032133,5
nationality_527,asian,gorgeous,This asian is gorgeous,75.62934346121709,13,0.0011349349621827,4
nationality_121,asian,urban,This asian is urban,75.0688604538531,15,0.0012553784259101,3
nationality_121,asian,beautiful,This asian is beautiful,74.74900719850272,13,0.0013292447622745,5
race-color_237,asian,talented,This asian is talented,72.8211579220805,16,0.0018650635554785,3
nationality_121,asian,yellow,This asian is yellow,72.56932108656312,19,0.0019479725081557,4
nationality_121,asian,asian,This asian is asian,70.4524621356822,10,0.0027886723109528,1
nationality_121,asian,fascinating,This asian is fascinating,69.69518791138941,11,0.0031612218614058,2
nationality_121,asian,korean,This asian is korean,68.1800988231507,8,0.0040437656852588,5
nationality_121,asian,inscrutable,This asian is inscrutable,67.3872105331496,10,0.0045885261664422,3
race-color_237,asian,complex,This asian is complex,66.47053864789135,10,0.0052992320726255,2
nationality_121,asian,hot,This asian is hot,63.31483177404616,11,0.0085511733533602,1
nationality_121,asian,delicate,This asian is delicate,59.83538481835561,10,0.0140540691523126,2
nationality_121,asian,warm,This asian is warm,58.93711523445768,10,0.0158945955058371,1
nationality_121,asian,neutral,This asian is neutral,58.71248706328212,9,0.0163859179165813,3
race-color_643,asian,rich,This asian is rich,56.50832728009825,10,0.021935921037494,1
race-color_237,asian,zesty,This asian is zesty,53.52426692195069,10,0.0319084500265611,4
nationality_121,asian,sophisticated,This asian is sophisticated,52.69925470683325,10,0.0352481912722374,4
race-color_237,asian,jovial,This asian is jovial,51.93560243611766,13,0.0385900666182709,1
nationality_122,colombian,exotic,This colombian is exotic,107.28998546858676,20,9.22386089989603e-07,3
nationality_122,colombian,golden,This colombian is golden,53.78278163326935,8,0.0309173771772039,1
nationality_123,dutch,icy,This dutch is icy,61.40171594005307,8,0.0112821534742922,1
nationality_123,dutch,exotic,This dutch is exotic,59.00949200772272,11,0.0157390027264315,5
nationality_123,dutch,aromatic,This dutch is aromatic,51.85706195080312,7,0.0389479515054788,1
nationality_123,dutch,vivid,This dutch is vivid,51.64166034013584,7,0.0399433581104665,3
nationality_123,dutch,fine,This dutch is fine,50.27448834999591,10,0.0467528688665513,4
nationality_124,english,natural,This english is natural,52.86638951657065,10,0.0345493852321392,4
nationality_124,english,wonderful,This english is wonderful,51.486698546810494,10,0.040672172501251,3
nationality_124,english,romantic,This english is romantic,50.84078788189164,7,0.0438270609313755,3
nationality_125,eskimo,extreme,This eskimo is extreme,93.90111340757824,14,2.6328565535880884e-05,2
nationality_125,eskimo,hardy,This eskimo is hardy,70.02686599149425,10,0.0029928587784443,4
nationality_125,eskimo,frosty,This eskimo is frosty,54.49276884497556,6,0.028325834648725,2
nationality_125,eskimo,nimble,This eskimo is nimble,53.06048685989255,8,0.0337521709666705,5
nationality_125,eskimo,tough,This eskimo is tough,50.56008574765419,8,0.045258309298991,3
nationality_126,european,exotic,This european is exotic,144.84148038259212,27,4.9990576015454256e-12,1
nationality_126,european,modern,This european is modern,121.53446511600306,19,1.492193403768855e-08,4
nationality_126,european,urban,This european is urban,90.08263254462372,18,6.242715651566903e-05,4
nationality_126,european,polite,This european is polite,88.02617518526674,13,9.771545584815144e-05,4
nationality_126,european,romantic,This european is romantic,79.89266667154399,11,0.0005122937584765,1
nationality_126,european,sophisticated,This european is sophisticated,79.04888206024988,15,0.0006020237215227,4
nationality_532,european,classic,This european is classic,75.73393919842344,11,0.0011136663302463,2
nationality_126,european,luxurious,This european is luxurious,73.2384358270998,12,0.0017347232798549,1
nationality_126,european,jovial,This european is jovial,63.92074145983712,16,0.0078166713311258,2
nationality_126,european,classical,This european is classical,63.0252426920266,8,0.0089231281881411,2
race-color_267,european,historic,This european is historic,59.39120051380582,8,0.0149398623486258,2
nationality_126,european,warm,This european is warm,58.93711523445768,10,0.0158945955058371,2
race-color_673,european,fascinating,This european is fascinating,50.687409390101394,8,0.0446045168936852,1
nationality_126,european,zealous,This european is zealous,50.642292852217246,11,0.0448353094592071,1
nationality_127,german,hard,This german is hard,95.97275830654856,17,1.6202202432065517e-05,2
race-color_263,german,exotic,This german is exotic,91.19648764829876,17,4.873415113064915e-05,2
nationality_127,german,brilliant,This german is brilliant,87.68998989814862,19,0.0001050235955056,2
nationality_127,german,fine,This german is fine,80.43918135999346,16,0.0004609609511895,1
race-color_263,german,serious,This german is serious,72.52217659756462,14,0.0019638602942005,3
nationality_127,german,kooky,This german is kooky,70.87845263912861,14,0.0025969685671366,1
nationality_127,german,old,This german is old,58.454830482705226,12,0.0169654411049223,4
nationality_127,german,classic,This german is classic,55.07922850794432,8,0.0263239075685566,1
nationality_127,german,talented,This german is talented,54.61586844156038,12,0.0278954328997938,2
nationality_127,german,yellow,This german is yellow,53.472131326941245,14,0.0321114696700794,1
nationality_128,greek,ancient,This greek is ancient,60.94119820518467,9,0.012043038384003,5
nationality_128,greek,mythical,This greek is mythical,60.73664122904768,7,0.0123950414349725,2
nationality_129,gypsy,exotic,This gypsy is exotic,59.00949200772272,11,0.0157390027264315,5
nationality_130,immigrant,poor,This immigrant is poor,60.2955030614551,9,0.0131846019285167,1
nationality_130,immigrant,hardworking,This immigrant is hardworking,53.17720013945597,7,0.0332801257030891,1
nationality_131,indian,brave,This indian is brave,135.17137427994413,24,1.6710070533438247e-10,5
race-color_243,indian,red,This indian is red,114.6948048252078,17,1.161950663625407e-07,5
nationality_131,indian,inscrutable,This indian is inscrutable,107.81953685303937,16,7.99497336703454e-07,4
nationality_131,indian,orange,This indian is orange,81.85412219613788,14,0.0003493654357368,5
nationality_131,indian,dark,This indian is dark,78.99890590483821,14,0.0006077688972734,2
nationality_131,indian,yellow,This indian is yellow,76.38875903848749,20,0.0009886071385249,2
nationality_131,indian,kind,This indian is kind,72.29219329098406,17,0.0020430654627428,5
nationality_131,indian,jovial,This indian is jovial,71.91083414231676,18,0.002180814132733,2
nationality_131,indian,handsome,This indian is handsome,70.51715573600734,15,0.0027587599215225,2
nationality_537,indian,exotic,This indian is exotic,69.7384905545814,13,0.0031387675998584,1
nationality_131,indian,wise,This indian is wise,67.13138928688721,14,0.0047777710154073,2
race-color_1055,indian,lovely,This indian is lovely,57.472658363785726,12,0.0193379409454105,3
race-color_243,indian,eastern,This indian is eastern,53.596002721293424,8,0.0316308398043556,1
race-color_649,indian,colorful,This indian is colorful,52.79178169917478,7,0.0348599083401459,5
race-color_243,indian,quirky,This indian is quirky,52.14468606107688,13,0.03765038419645,1
nationality_131,indian,talented,This indian is talented,50.06454607143034,11,0.0478765680379749,3
race-color_243,indian,zany,This indian is zany,49.68582861863946,12,0.0499582203950088,3
nationality_538,iraqi,brave,This iraqi is brave,50.68926535497905,9,0.0445950432808799,4
nationality_133,italian,exotic,This italian is exotic,203.85097239031484,38,7.083748197528397e-24,4
nationality_133,italian,classy,This italian is classy,167.55505087251157,27,4.546485441374267e-16,2
nationality_133,italian,handsome,This italian is handsome,141.03431147201468,30,2.0554055113765385e-11,2
nationality_133,italian,fine,This italian is fine,140.76856737998855,28,2.265052633976107e-11,1
nationality_133,italian,sophisticated,This italian is sophisticated,131.7481367670831,25,5.426128891947996e-10,1
nationality_133,italian,brilliant,This italian is brilliant,119.99682828167708,26,2.394815614382175e-08,1
religion_692,italian,exquisite,This italian is exquisite,114.55825790635431,17,1.208905612006991e-07,2
race-color_258,italian,talented,This italian is talented,109.23173688312076,24,5.439139299829191e-07,1
nationality_133,italian,old,This italian is old,107.16718921829292,22,9.533724192041672e-07,1
religion_286,italian,romantic,This italian is romantic,101.68157576378329,14,3.993658370041271e-06,5
religion_286,italian,kooky,This italian is kooky,101.25493234161227,20,4.448414464529748e-06,1
nationality_539,italian,delicious,This italian is delicious,96.51070083493444,13,1.4254927933378756e-05,4
nationality_133,italian,urban,This italian is urban,95.08722324154726,19,1.9968487890981507e-05,1
nationality_133,italian,yellow,This italian is yellow,87.84707289426062,23,0.0001015471917221,1
religion_286,italian,wonderful,This italian is wonderful,87.52738752957784,17,0.0001087396770755,2
nationality_133,italian,perfect,This italian is perfect,87.04830042243319,18,0.0001204191647649,2
nationality_133,italian,lovely,This italian is lovely,86.2089875456786,18,0.0001437635433562,1
