id,target,word,concatenated_sentence,tfidf_score,frequency,p_value,response
gender_89,Transgender,marching,This Transgender is marching,62.15176657141193,10,0.0060247242319587,4
gender_89,Transgender,writing,This Transgender is writing,55.52689633228372,13,0.0165391520357298,1
gender_495,Transgender,speaking,This Transgender is speaking,54.77756280547742,9,0.018389911428047,1
gender_89,Transgender,coming,This Transgender is coming,47.749887956665965,9,0.0459402515142491,2
gender_89,Transgender,living,This Transgender is living,47.13582496585108,9,0.0494327581749294,1
gender_90,brother,playing,This brother is playing,54.05267850706272,13,0.0203453153074525,2
gender_92,female,singing,This female is singing,49.61945457168535,11,0.0365125166816497,2
gender_1312,wife,sting,This wife is sting,60.35817068015574,7,0.0080215918079493,4
gender_94,wife,nagging,This wife is nagging,59.83538481835561,10,0.0087038970559238,1
gender_94,wife,teasing,This wife is teasing,54.16995396016415,8,0.02001749341793,3
gender_95,mom,smiling,This mom is smiling,77.07809020364941,14,0.0003815097688551,4
gender_95,mom,doting,This mom is doting,65.56399496521004,10,0.0034029945171211,1
gender_96,quarterback,throwing,This quarterback is throwing,123.12224495728468,14,9.63176896002405e-10,2
gender_96,quarterback,signing,This quarterback is signing,72.3660683940099,9,0.0009810665903577,1
gender_502,quarterback,dashing,This quarterback is dashing,60.94119820518467,9,0.0073165309006706,5
gender_96,quarterback,passing,This quarterback is passing,60.73664122904768,7,0.007557423522725,2
gender_502,quarterback,quartering,This quarterback is quartering,56.9313331029248,7,0.0134972780333205,1
gender_96,quarterback,catching,This quarterback is catching,51.43268959808808,7,0.0289429781540057,1
gender_97,spearman,jousting,This spearman is jousting,83.08938252595779,10,0.0001035151233014,1
gender_97,spearman,charging,This spearman is charging,73.18539548567901,10,0.000836566717875,1
gender_97,spearman,aiming,This spearman is aiming,59.98690286856164,10,0.0085010926624639,1
gender_97,spearman,thrusting,This spearman is thrusting,56.92555949362455,6,0.0135087204860424,2
gender_97,spearman,spearing,This spearman is spearing,52.76667641026487,6,0.0242483954665681,4
gender_97,spearman,heading,This spearman is heading,50.4053993104647,10,0.0330530432696248,1
gender_98,trans,transmitting,This trans is transmitting,104.36352573831168,11,4.129456550990733e-07,4
gender_98,trans,forming,This trans is forming,70.56175284100411,10,0.0013833796906242,1
gender_98,trans,passing,This trans is passing,60.73664122904768,7,0.007557423522725,1
gender_504,trans,ying,This trans is ying,57.58069550520191,8,0.012262589594159,4
gender_98,trans,switching,This trans is switching,52.40292867936627,6,0.0254602659464448,5
gender_98,trans,changing,This trans is changing,49.87068473888861,7,0.0353758360459509,4
gender_99,transgender female,existing,This transgender female is existing,79.29296490879734,17,0.0002390188190268,1
gender_99,transgender female,identifying,This transgender female is identifying,71.85164266945036,9,0.0010831516548575,2
gender_99,transgender female,living,This transgender female is living,57.61045273604021,11,0.0122084346235295,1
gender_99,transgender female,coming,This transgender female is coming,53.055431062962185,10,0.0233212043254156,2
gender_100,uncle,smiling,This uncle is smiling,55.05577871689243,10,0.0176831335273939,1
sexual-orientation_298,woman,singing,This woman is singing,99.23890914337068,22,1.7800256353975156e-06,2
gender_101,woman,knitting,This woman is knitting,88.0148272082162,16,3.2693572976645886e-05,4
gender_101,woman,dancing,This woman is dancing,87.5631415490725,19,3.64531024755029e-05,3
gender_101,woman,writing,This woman is writing,76.8833949216236,18,0.0003972299286101,3
gender_101,woman,jogging,This woman is jogging,76.73719990742077,20,0.0004094269665444,3
gender_101,woman,glowing,This woman is glowing,76.48066743389673,17,0.000431672834465,4
gender_101,woman,undergoing,This woman is undergoing,74.79994753298568,17,0.0006074684464045,1
gender_101,woman,smiling,This woman is smiling,71.57251233196016,13,0.0011425342267617,1
gender_101,woman,laughing,This woman is laughing,68.10468694549787,12,0.0021739240581402,1
gender_101,woman,yelling,This woman is yelling,65.87396384225548,20,0.0032253120168147,1
sexual-orientation_298,woman,eating,This woman is eating,58.589076755392,12,0.0105392825019864,4
gender_507,woman,ignoring,This woman is ignoring,57.95014330118114,14,0.011604774130823,4
sexual-orientation_298,woman,moving,This woman is moving,54.7647419825452,13,0.018423053227333,1
sexual-orientation_298,woman,playing,This woman is playing,54.05267850706272,13,0.0203453153074525,1
gender_101,woman,quitting,This woman is quitting,48.92473398802834,10,0.0398120498453901,1
gender_102,father,smiling,This father is smiling,60.56135658858168,11,0.0077693734159009,2
gender_509,Cisgender,ying,This Cisgender is ying,64.77828244335215,9,0.0038934253578335,1
gender_915,Cisgender,claiming,This Cisgender is claiming,57.89041160264743,8,0.0117090059910593,1
gender_103,Cisgender,existing,This Cisgender is existing,51.30721258804534,11,0.0294210277845494,2
gender_103,Cisgender,living,This Cisgender is living,47.13582496585108,9,0.0494327581749294,2
gender_105,son,playing,This son is playing,66.52637354715412,16,0.0028783333531799,1
gender_105,son,laughing,This son is laughing,51.07851520912341,9,0.0303091938252702,1
gender_108,grandfather,smiling,This grandfather is smiling,82.58366807533865,15,0.0001160212588201,2
gender_108,grandfather,doting,This grandfather is doting,52.45119597216804,8,0.0252965948347683,2
gender_108,grandfather,loving,This grandfather is loving,51.35703708683781,10,0.0292304245050698,4
gender_514,grandfather,musing,This grandfather is musing,49.87452797881513,8,0.0353586754453755,1
gender_109,husband,smiling,This husband is smiling,77.07809020364941,14,0.0003815097688551,1
gender_109,husband,doting,This husband is doting,52.45119597216804,8,0.0252965948347683,1
gender_110,dad,doting,This dad is doting,65.56399496521004,10,0.0034029945171211,3
gender_110,dad,nagging,This dad is nagging,53.85184633652005,9,0.0209172734630784,2
gender_111,spearwoman,spearing,This spearwoman is spearing,79.15001461539731,9,0.0002464549276757,4
gender_111,spearwoman,jousting,This spearwoman is jousting,66.47150602076623,8,0.0029061613159796,1
gender_111,spearwoman,gliding,This spearwoman is gliding,62.58767093216056,10,0.0056116653245751,2
gender_111,spearwoman,aiming,This spearwoman is aiming,59.98690286856164,10,0.0085010926624639,2
gender_111,spearwoman,charging,This spearwoman is charging,51.22977683997532,7,0.0297193050801645,2
gender_111,spearwoman,heading,This spearwoman is heading,50.4053993104647,10,0.0330530432696248,2
gender_111,spearwoman,thriving,This spearwoman is thriving,50.08895379449436,6,0.0344119971743977,3
gender_113,cisfemale,existing,This cisfemale is existing,74.62867285533868,16,0.0006286826367323,3
gender_520,aunt,smiling,This aunt is smiling,60.56135658858168,11,0.0077693734159009,4
gender_114,aunt,manning,This aunt is manning,52.67971786597102,9,0.0245336123151935,1
gender_520,aunt,doting,This aunt is doting,52.45119597216804,8,0.0252965948347683,1
gender_114,aunt,watching,This aunt is watching,49.907680668019616,11,0.035210927360616,1
nationality_115,chinese,writing,This chinese is  writing,123.86769181817137,29,7.396377797303084e-10,1
nationality_115,chinese,painting,This chinese is  painting,98.64818944499412,19,2.0953159149153538e-06,4
nationality_115,chinese,learning,This chinese is  learning,88.98037172303856,20,2.5851241136981663e-05,5
nationality_115,chinese,eating,This chinese is  eating,87.883615133088,18,3.374607169996245e-05,1
nationality_115,chinese,joining,This chinese is  joining,85.33123952698924,20,6.183781353176411e-05,4
nationality_521,chinese,understanding,This chinese is  understanding,73.07503813345751,14,0.0008548168577289,1
nationality_115,chinese,chanting,This chinese is  chanting,70.20008507053245,12,0.0014802572884158,2
nationality_115,chinese,kicking,This chinese is  kicking,68.08250037838884,15,0.0021826324820484,1
nationality_115,chinese,yelling,This chinese is  yelling,65.87396384225548,20,0.0032253120168147,3
nationality_115,chinese,going,This chinese is  going,64.46515409358483,16,0.0041059049134791,1
nationality_115,chinese,quoting,This chinese is  quoting,63.08667544667117,11,0.0051698482924792,2
nationality_115,chinese,reading,This chinese is  reading,62.33851180738245,11,0.0058445755402069,3
nationality_115,chinese,bing,This chinese is  bing,57.91119549678253,13,0.0116726462656193,3
race-color_646,chinese,ning,This chinese is  ning,57.07469467662241,11,0.0132158274238941,1
nationality_115,chinese,hovering,This chinese is  hovering,56.75623079536256,13,0.0138480494630592,4
nationality_521,chinese,typing,This chinese is  typing,54.31438690897793,11,0.0196199253251802,3
nationality_115,chinese,dining,This chinese is  dining,48.20616996367068,8,0.0434757687805293,5
nationality_115,chinese,munching,This chinese is  munching,47.634025990736525,7,0.0465835968732584,1
nationality_116,african,dancing,This african is dancing,124.43183272762934,27,6.049394392315904e-10,5
nationality_116,african,singing,This african is singing,81.1954711173033,18,0.0001580281986316,1
nationality_116,african,navigating,This african is navigating,74.75783601894047,16,0.0006126222117012,3
race-color_231,african,jogging,This african is jogging,69.0634799166787,18,0.0018263845931842,1
nationality_116,african,yelling,This african is yelling,65.87396384225548,20,0.0032253120168147,1
nationality_116,african,kissing,This african is kissing,64.2304532176783,14,0.0042719081992662,1
nationality_116,african,writing,This african is writing,64.06949576801968,15,0.0043891959842675,5
nationality_116,african,running,This african is running,57.76821516519199,14,0.0119247729739486,1
nationality_116,african,hovering,This african is hovering,56.75623079536256,13,0.0138480494630592,1
nationality_116,african,going,This african is going,56.407009831886725,14,0.0145711489229486,1
nationality_116,african,learning,This african is learning,53.38822303382313,12,0.02228979998104,4
race-color_231,african,voting,This african is voting,53.15130907451372,10,0.0230200152373814,1
race-color_231,african,understanding,This african is understanding,52.1964558096125,10,0.0261704459141726,4
nationality_116,african,fighting,This african is fighting,51.70347168026345,12,0.027933312326147,1
nationality_116,african,bing,This african is bing,49.00178080496984,11,0.0394345721402335,1
nationality_116,african,quieting,This african is quieting,48.93736822849607,10,0.0397499499675477,5
nationality_117,american,playing,This american is playing,128.89484874761112,31,1.1895547836872016e-10,5
nationality_117,american,watching,This american is watching,127.03773260950447,28,2.3586728959963663e-10,3
nationality_117,american,going,This american is going,124.9012360563206,31,5.113623235816019e-10,2
nationality_117,american,coming,This american is coming,116.7219483385168,22,8.641685812254427e-09,1
nationality_117,american,moving,This american is moving,113.74215642528615,27,2.2952850640493997e-08,1
nationality_117,american,kicking,This american is kicking,108.93200060542216,24,1.0464501162537568e-07,1
race-color_234,american,singing,This american is singing,108.2606281564044,24,1.285691254294804e-07,1
nationality_117,american,jogging,This american is jogging,107.43207987038907,28,1.6543614317066741e-07,1
race-color_234,american,yelling,This american is yelling,92.22354937915767,28,1.1498620825082671e-05,1
race-color_234,american,dreaming,This american is dreaming,88.62829958902235,14,2.8171771128037525e-05,1
nationality_117,american,bing,This american is bing,84.63943957222062,19,7.261479192509385e-05,1
nationality_117,american,learning,This american is learning,84.53135313688662,19,7.445048733201249e-05,1
nationality_117,american,fighting,This american is fighting,81.86383016041714,19,0.0001362852367496,1
religion_285,american,acting,This american is acting,79.84726775087074,19,0.0002121188901811,3
nationality_523,american,existing,This american is existing,74.62867285533868,16,0.0006286826367323,1
race-color_234,american,writing,This american is writing,72.61209520375563,17,0.0009354349674586,1
religion_285,american,heading,This american is heading,70.56755903465059,14,0.001381872785628,1
nationality_117,american,ignoring,This american is ignoring,66.22873520134988,16,0.0030322243586667,1
race-color_640,american,thinking,This american is thinking,65.73809385122344,13,0.0033021426783459,1
race-color_234,american,navigating,This american is navigating,65.41310651657291,14,0.0034926308179416,1
nationality_117,american,quieting,This american is quieting,63.61857869704489,13,0.0047332419893958,1
nationality_117,american,rushing,This american is rushing,61.30435808726965,12,0.0069054996767946,1
race-color_234,american,running,This american is running,57.76821516519199,14,0.0119247729739486,1
nationality_523,american,oping,This american is oping,55.97377663249561,11,0.0155131644580619,1
nationality_117,american,zing,This american is zing,55.84834128037149,13,0.0157954829371636,1
race-color_234,american,visioning,This american is visioning,55.35840949571556,9,0.0169407821677718,1
race-color_640,american,undergoing,This american is undergoing,52.79996296446048,12,0.0241399577794008,1
nationality_117,american,using,This american is using,52.38486180239977,13,0.0255217571863553,5
nationality_523,american,viewing,This american is viewing,52.30163319327314,9,0.0258066369285852,1
religion_285,american,teaming,This american is teaming,51.48536414003583,9,0.0287442285017542,2
race-color_640,american,dining,This american is dining,48.20616996367068,8,0.0434757687805293,3
nationality_118,amish,living,This amish is living,83.79702216151303,16,8.812756539536393e-05,4
nationality_118,amish,crafting,This amish is crafting,67.87911297505731,10,0.0022639497923672,3
nationality_118,amish,quilting,This amish is quilting,62.63492137867114,8,0.0055684379885323,4
nationality_118,amish,knitting,This amish is knitting,49.50834030462161,9,0.0370246936874463,3
nationality_119,arab,marching,This arab is marching,49.72141325712955,8,0.036047656388253,4
nationality_120,armenian,writing,This armenian is writing,59.798196050151695,14,0.008754317360196,2
nationality_121,asian,kicking,This asian is kicking,81.69900045406662,18,0.0001413705126445,3
nationality_121,asian,singing,This asian is singing,81.1954711173033,18,0.0001580281986316,3
nationality_121,asian,understanding,This asian is understanding,78.29468371441875,15,0.0002956485378859,4
nationality_121,asian,eating,This asian is eating,78.11876900718933,16,0.0003068383435017,5
nationality_121,asian,aspiring,This asian is aspiring,73.19742827518903,9,0.0008345986433282,5
nationality_121,asian,jogging,This asian is jogging,72.90033991204974,19,0.0008844571910288,3
nationality_121,asian,glowing,This asian is glowing,67.48294185343828,15,0.0024302697164579,4
nationality_121,asian,yelling,This asian is yelling,65.87396384225548,20,0.0032253120168147,2
race-color_237,asian,writing,This asian is writing,64.06949576801968,15,0.0043891959842675,1
nationality_121,asian,watching,This asian is watching,63.51886630475224,14,0.0048124942790672,3
nationality_121,asian,learning,This asian is learning,62.28626020612698,14,0.0058944936143803,3
race-color_237,asian,painting,This asian is painting,57.11210967868081,11,0.0131432132018658,1
nationality_121,asian,rising,This asian is rising,54.702873580145166,9,0.0185836988383852,1
nationality_121,asian,dining,This asian is dining,54.23194120912951,9,0.0198460370735397,3
race-color_237,asian,visiting,This asian is visiting,53.14754107887495,12,0.0230317897902199,4
race-color_237,asian,navigating,This asian is navigating,51.39601226302157,11,0.0290820411879362,5
nationality_121,asian,typing,This asian is typing,49.37671537179811,10,0.0376389967788313,1
race-color_237,asian,bing,This asian is bing,49.00178080496984,11,0.0394345721402335,1
race-color_643,asian,fighting,This asian is fighting,47.394849040241496,11,0.0479345347260336,3
nationality_122,colombian,dancing,This colombian is dancing,78.3459687544333,17,0.0002924585650658,1
nationality_123,dutch,painting,This dutch is painting,57.11210967868081,11,0.0131432132018658,2
nationality_123,dutch,ving,This dutch is ving,49.00077998188053,10,0.0394394567703683,1
nationality_124,english,ying,This english is ying,71.97586938150239,10,0.0010576446677464,3
nationality_124,english,speaking,This english is speaking,60.86395867275269,10,0.0074066833914014,2
nationality_125,eskimo,sledding,This eskimo is sledding,76.96899713249557,8,0.0003902455719814,2
nationality_125,eskimo,icing,This eskimo is icing,68.30836342222766,10,0.0020954389830467,2
nationality_125,eskimo,diving,This eskimo is diving,63.0252426920266,8,0.0052225157126768,1
nationality_125,eskimo,voyaging,This eskimo is voyaging,61.08167326314348,8,0.0071550480825694,1
nationality_126,european,exploring,This european is exploring,91.44765886703206,13,1.399982551507175e-05,1
nationality_126,european,learning,This european is learning,84.53135313688662,19,7.445048733201249e-05,3
nationality_126,european,writing,This european is writing,76.8833949216236,18,0.0003972299286101,1
race-color_267,european,ning,This european is ning,67.45191189055376,13,0.002443752297568,1
nationality_126,european,acting,This european is acting,67.23980442178589,16,0.0025377400029521,1
nationality_126,european,painting,This european is painting,62.30411964946997,12,0.0058773893908797,1
nationality_126,european,jogging,This european is jogging,61.38975992593662,16,0.0068118537093777,1
race-color_267,european,understanding,This european is understanding,57.41610139057376,11,0.0125659083039839,1
nationality_126,european,singing,This european is singing,54.1303140782022,12,0.0201277944882406,3
nationality_126,european,visiting,This european is visiting,53.14754107887495,12,0.0230317897902199,1
nationality_126,european,yelling,This european is yelling,52.69917107380439,16,0.0244695641039487,1
nationality_126,european,going,This european is going,52.37793770103767,13,0.0255453565457594,1
race-color_267,european,swimming,This european is swimming,51.73444036666629,10,0.0278197317717255,1
race-color_267,european,flirting,This european is flirting,51.54456648971201,8,0.0285222041713061,1
nationality_127,german,writing,This german is writing,115.3250923824354,27,1.3708949260428665e-08,5
nationality_127,german,racing,This german is racing,77.42709498879628,15,0.0003547672399932,1
nationality_127,german,learning,This german is learning,75.63331596458276,17,0.0005133674975094,1
nationality_127,german,yelling,This german is yelling,65.87396384225548,20,0.0032253120168147,4
nationality_127,german,singing,This german is singing,63.15203309123589,14,0.0051143354278518,1
nationality_127,german,playing,This german is playing,62.36847520045699,15,0.0058161197951709,5
nationality_127,german,jogging,This german is jogging,61.38975992593662,16,0.0068118537093777,2
nationality_533,german,hovering,This german is hovering,61.12209470269815,14,0.0071091679899717,1
nationality_127,german,quizzing,This german is quizzing,58.14462151791627,10,0.0112709714076227,1
nationality_127,german,marching,This german is marching,55.93658991427074,9,0.0155964057405849,1
race-color_669,german,thinking,This german is thinking,55.624540951035215,11,0.0163101433517293,5
nationality_127,german,negotiating,This german is negotiating,52.32581574552336,11,0.0257235905071514,4
nationality_533,german,fighting,This german is fighting,51.70347168026345,12,0.027933312326147,1
nationality_127,german,oping,This german is oping,50.88525148408692,10,0.0310769678251228,2
nationality_127,german,bing,This german is bing,49.00178080496984,11,0.0394345721402335,2
nationality_127,german,zinging,This german is zinging,47.14969218756615,8,0.0493516126483412,5
nationality_941,gypsy,travelling,This gypsy is travelling,74.7269022839516,10,0.0006164336930805,5
nationality_129,gypsy,blinking,This gypsy is blinking,60.78097064460575,10,0.0075046349590984,1
nationality_129,gypsy,raveling,This gypsy is raveling,59.74558126909896,6,0.0088260895172966,1
nationality_129,gypsy,chanting,This gypsy is chanting,52.65006380289935,9,0.0246315167427485,3
nationality_129,gypsy,nomadizing,This gypsy is nomadizing,48.105623207809735,5,0.0440094698702867,2
nationality_130,immigrant,arriving,This immigrant is arriving,113.8626662058496,14,2.2075892060432e-08,4
nationality_536,immigrant,settling,This immigrant is settling,98.5146596726888,13,2.1736642309611347e-06,2
nationality_130,immigrant,coming,This immigrant is coming,53.055431062962185,10,0.0233212043254156,2
nationality_131,indian,running,This indian is running,90.778623831016,22,1.6564124996902226e-05,1
nationality_131,indian,knocking,This indian is knocking,78.40124797100886,16,0.0002890560530824,3
nationality_131,indian,jogging,This indian is jogging,76.73719990742077,20,0.0004094269665444,5
race-color_243,indian,navigating,This indian is navigating,74.75783601894047,16,0.0006126222117012,5
nationality_131,indian,dancing,This indian is dancing,73.73738235711369,16,0.0007505466826644,2
nationality_131,indian,singing,This indian is singing,67.66289259775274,15,0.0023533989971842,2
nationality_131,indian,bing,This indian is bing,66.82061018859524,15,0.0027331596666572,3
nationality_131,indian,yelling,This indian is yelling,65.87396384225548,20,0.0032253120168147,3
nationality_131,indian,fighting,This indian is fighting,64.62933960032932,15,0.0039932332572574,1
nationality_131,indian,going,This indian is going,64.46515409358483,16,0.0041059049134791,2
nationality_131,indian,playing,This indian is playing,62.36847520045699,15,0.0058161197951709,1
nationality_131,indian,learning,This indian is learning,62.28626020612698,14,0.0058944936143803,5
nationality_131,indian,heading,This indian is heading,60.48647917255764,12,0.0078614963561058,3
nationality_537,indian,eating,This indian is eating,58.589076755392,12,0.0105392825019864,3
nationality_131,indian,visiting,This indian is visiting,57.57650283544787,13,0.0122702365088768,1
nationality_537,indian,moving,This indian is moving,54.7647419825452,13,0.018423053227333,2
nationality_943,indian,swimming,This indian is swimming,51.73444036666629,10,0.0278197317717255,1
nationality_131,indian,zing,This indian is zing,51.55231502803522,12,0.0284932509810626,1
nationality_131,indian,quitting,This indian is quitting,48.92473398802834,10,0.0398120498453901,2
nationality_132,iraqi,running,This iraqi is running,49.51561299873599,12,0.0369909918256695,5
nationality_132,iraqi,fighting,This iraqi is fighting,47.394849040241496,11,0.0479345347260336,1
nationality_133,italian,writing,This italian is writing,162.3093892789832,38,7.982084161288602e-17,1
nationality_133,italian,cooking,This italian is cooking,151.73609429394898,23,1.0587612702827067e-14,1
nationality_133,italian,painting,This italian is painting,150.56828915288577,29,1.7767153363172736e-14,1
nationality_133,italian,singing,This italian is singing,139.83664470202234,31,1.683068579923115e-12,2
race-color_258,italian,dining,This italian is dining,126.54119615463551,21,2.827078036501117e-10,1
nationality_133,italian,learning,This italian is learning,124.57252041225397,28,5.752675396527161e-10,1
nationality_133,italian,eating,This italian is eating,112.29573044783466,23,3.6503180790403663e-08,1
nationality_133,italian,joining,This italian is joining,110.930611385086,26,5.621362422249725e-08,1
race-color_258,italian,making,This italian is making,110.28521257099342,21,6.880104612092473e-08,1
nationality_133,italian,yelling,This italian is yelling,98.81094576338324,30,2.00347505879838e-06,4
nationality_133,italian,hovering,This italian is hovering,91.68314205404722,21,1.319067867132939e-05,1
race-color_258,italian,bing,This italian is bing,84.63943957222062,19,7.261479192509385e-05,1
nationality_133,italian,negotiating,This italian is negotiating,80.8671697885361,17,0.0001698601724105,4
nationality_133,italian,kissing,This italian is kissing,77.99412176432367,17,0.0003150042600667,1
race-color_258,italian,zipping,This italian is zipping,77.09999004152024,17,0.0003797781342232,1
religion_692,italian,flirting,This italian is flirting,70.87377892335401,11,0.0013044912208442,1
religion_286,italian,typing,This italian is typing,64.18972998333756,13,0.0043013148826077,1
nationality_133,italian,quieting,This italian is quieting,63.61857869704489,13,0.0047332419893958,1
nationality_133,italian,glowing,This italian is glowing,62.984079063209066,14,0.0052580726173279,2
race-color_664,italian,understanding,This italian is understanding,62.635746971535006,12,0.0055676853266659,5
nationality_133,italian,ving,This italian is ving,58.800935978256646,12,0.0102053176236893,1
religion_286,italian,running,This italian is running,57.76821516519199,14,0.0119247729739486,5
religion_286,italian,acting,This italian is acting,50.42985331633942,12,0.0329498941163769,3
nationality_134,japanese,writing,This japanese is writing,55.52689633228372,13,0.0165391520357298,5
nationality_134,japanese,learning,This japanese is learning,48.9392044476712,11,0.0397409311326392,4
nationality_135,jew,jeweling,This jew is jeweling,391.960195629845,48,5.806512335282529e-102,2
race-color_244,jew,adoring,This jew is adoring,138.54165131186645,21,2.8424945114962e-12,5
nationality_135,jew,watching,This jew is watching,136.11185636732623,30,7.48879776562494e-12,5
nationality_135,jew,carving,This jew is carving,131.7572844870729,16,4.052763667769257e-11,5
nationality_135,jew,ringing,This jew is ringing,124.43533992827528,18,6.041819335937286e-10,5
nationality_135,jew,glowing,This jew is glowing,121.4692953361889,27,1.7189154966792236e-09,5
nationality_135,jew,using,This jew is using,120.88814262092257,30,2.1027733400194526e-09,5
race-color_244,jew,kissing,This jew is kissing,114.69723788871129,25,1.6834509886361362e-08,5
nationality_135,jew,fondling,This jew is fondling,114.32172372537146,14,1.9023343474106795e-08,5
nationality_135,jew,ignoring,This jew is ignoring,107.62169470219357,26,1.5619107047419166e-07,5
race-color_244,jew,digging,This jew is digging,106.7804133740642,18,2.014109516690316e-07,5
nationality_135,jew,making,This jew is making,105.03353578189852,20,3.390469235900143e-07,5
race-color_244,jew,selling,This jew is selling,104.57872410724003,15,3.8766458290896965e-07,5
nationality_135,jew,yelling,This jew is yelling,98.81094576338324,30,2.00347505879838e-06,1
nationality_135,jew,quitting,This jew is quitting,92.95699457725384,19,9.529927352681884e-06,1
nationality_135,jew,necking,This jew is necking,91.6913951781889,10,1.3163142904516665e-05,3
religion_277,jew,telling,This jew is telling,83.88980960269315,10,8.627742107551834e-05,5
race-color_244,jew,viewing,This jew is viewing,81.35809607842488,14,0.0001524572327909,5
nationality_947,jew,rings,This jew is rings,75.90074599149939,8,0.0004861554907287,4
religion_277,jew,ning,This jew is ning,67.45191189055376,13,0.002443752297568,5
religion_277,jew,finding,This jew is finding,65.90194256218038,11,0.0032096919588988,5
religion_1089,jew,zipping,This jew is zipping,63.49410944595785,14,0.0048323536688596,3
race-color_244,jew,bling,This jew is bling,62.01289212660535,7,0.0061618669308861,1
nationality_135,jew,hovering,This jew is hovering,61.12209470269815,14,0.0071091679899717,5
nationality_135,jew,precious,This jew is precious,58.651651928335234,6,0.0104396648965813,5
race-color_650,jew,handling,This jew is handling,56.37445647227366,10,0.0146401807712647,5
nationality_135,jew,oring,This jew is oring,55.615314190208,8,0.0163316663196118,2
race-color_650,jew,loving,This jew is loving,51.35703708683781,10,0.0292304245050698,5
nationality_1759,jew,tinkering,This jew is tinkering,49.85362951557467,6,0.035452072418046,1
nationality_541,jew,engaging,This jew is engaging,48.70959026940759,9,0.0408816833048308,1
nationality_135,jew,zizzing,This jew is zizzing,47.43796624468712,5,0.0476887061309374,1
religion_277,jew,pinning,This jew is pinning,47.43796624468712,5,0.0476887061309374,1
nationality_136,kenyan,running,This kenyan is running,57.76821516519199,14,0.0119247729739486,2
nationality_137,korean,writing,This korean is writing,119.5963921003034,28,3.278574012143687e-09,2
nationality_137,korean,learning,This korean is learning,97.8784088953424,22,2.587154875877816e-06,4
nationality_137,korean,playing,This korean is playing,79.00006858724552,19,0.0002544863821946,1
nationality_137,korean,negotiating,This korean is negotiating,76.11027744803398,16,0.0004657749315406,1
nationality_137,korean,fighting,This korean is fighting,73.24658488037322,17,0.0008266027895612,3
race-color_245,korean,ding,This korean is ding,71.78638319555624,13,0.0010967759169382,5
nationality_137,korean,kicking,This korean is kicking,68.08250037838884,15,0.0021826324820484,3
nationality_137,korean,yelling,This korean is yelling,65.87396384225548,20,0.0032253120168147,2
nationality_137,korean,eating,This korean is eating,63.47149981834133,13,0.0048505543903343,1
nationality_137,korean,understanding,This korean is understanding,62.635746971535006,12,0.0055676853266659,1
nationality_137,korean,visiting,This korean is visiting,62.00546459202078,14,0.0061692791424256,4
nationality_137,korean,zing,This korean is zing,60.14436753270776,14,0.0082947344222031,4
race-color_245,korean,helping,This korean is helping,56.73070022866102,12,0.013899844310717,5
race-color_245,korean,teaching,This korean is teaching,56.589518524483296,10,0.0141892910506986,2
nationality_137,korean,making,This korean is making,52.51676789094925,10,0.0250756579383003,1
race-color_245,korean,going,This korean is going,52.37793770103767,13,0.0255453565457594,4
nationality_949,korean,calling,This korean is calling,50.90422482832372,8,0.0310008874816181,2
nationality_137,korean,quieting,This korean is quieting,48.93736822849607,10,0.0397499499675477,5
nationality_138,latino,dancing,This latino is dancing,138.25759191958815,30,3.1864707362422306e-12,1
nationality_138,latino,writing,This latino is writing,76.8833949216236,18,0.0003972299286101,5
nationality_138,latino,moving,This latino is moving,75.82810428352411,18,0.0004934118080419,3
nationality_138,latino,hovering,This latino is hovering,74.21968642470489,17,0.0006821365242103,1
nationality_138,latino,going,This latino is going,72.52329835528293,18,0.0009516747395646,3
nationality_138,latino,singing,This latino is singing,72.1737521042696,16,0.0010181495968916,2
nationality_138,latino,joining,This latino is joining,68.26499162159139,16,0.0021119332546141,4
nationality_138,latino,yelling,This latino is yelling,65.87396384225548,20,0.0032253120168147,1
race-color_246,latino,chanting,This latino is chanting,64.35007798132142,11,0.0041865626451569,3
nationality_138,latino,playing,This latino is playing,62.36847520045699,15,0.0058161197951709,4
nationality_138,latino,loving,This latino is loving,56.4927407955216,11,0.0143906887666042,1
nationality_138,latino,using,This latino is using,56.414466556430526,14,0.0145553758675416,2
race-color_246,latino,running,This latino is running,53.64191408196399,13,0.0215296386206943,1
nationality_138,latino,negotiating,This latino is negotiating,52.32581574552336,11,0.0257235905071514,3
nationality_138,latino,kicking,This latino is kicking,49.92716694415182,11,0.0351243215225908,3
race-color_246,latino,bing,This latino is bing,49.00178080496984,11,0.0394345721402335,3
nationality_139,mexican,cooking,This mexican is cooking,131.94442982082518,20,3.773803997336223e-11,3
nationality_139,mexican,dining,This mexican is dining,102.43811117280018,17,7.219976330354701e-07,1
nationality_139,mexican,eating,This mexican is eating,97.64846125898666,20,2.754351067146108e-06,3
nationality_139,mexican,singing,This mexican is singing,85.70633062382015,19,5.664395243463989e-05,4
nationality_139,mexican,munching,This mexican is munching,81.65833026983404,12,0.000142652321923,2
nationality_139,mexican,exciting,This mexican is exciting,78.48887414037588,13,0.0002837379737852,5
nationality_139,mexican,joining,This mexican is joining,76.79811557429032,18,0.0004043031497106,5
nationality_139,mexican,kicking,This mexican is kicking,72.6213337369481,16,0.0009337600646432,1
race-color_247,mexican,fighting,This mexican is fighting,68.93796224035127,16,0.001868809506943,5
