id,target,word,concatenated_sentence,tfidf_score,frequency,p_value,response
disability_74,Down Syndrome people,genetic,Down Syndrome people are genetic,57.28052289620084,7,0.0363933591143733,5
disability_74,Down Syndrome people,troubled,Down Syndrome people are troubled,55.83167230390775,8,0.0423712756587107,5
disability_74,Down Syndrome people,normal,Down Syndrome people are normal,54.27150238391005,10,0.0496718217475393,2
disability_75,Normal people,logical,Normal people are logical,137.81452179011436,19,5.81728867338732e-09,1
disability_75,Normal people,sane,Normal people are sane,127.9026656283124,17,8.770842864744178e-08,5
disability_75,Normal people,normal,Normal people are normal,108.5430047678201,20,9.197353373531874e-06,4
disability_75,Normal people,insane,Normal people are insane,104.24100353620388,15,2.304431507335462e-05,2
disability_75,Normal people,prone,Normal people are prone,98.06092973790174,16,8.016040191531199e-05,1
physical-appearance_228,Normal people,ordinary,Normal people are ordinary,97.26076300870716,16,9.361341309589258e-05,5
disability_75,Normal people,wise,Normal people are wise,97.12387566003754,19,9.611748649996195e-05,1
disability_75,Normal people,too,Normal people are too,92.2247406979872,16,0.0002405180277211,4
disability_75,Normal people,quiet,Normal people are quiet,86.15145642515701,20,0.0006963157744138,4
disability_488,Normal people,real,Normal people are real,83.7520536771607,13,0.0010361992759428,5
physical-appearance_228,Normal people,as,Normal people are as,80.84585749307831,15,0.001648877220548,5
disability_75,Normal people,usual,Normal people are usual,80.19867074184901,21,0.001823987040188,1
physical-appearance_228,Normal people,just,Normal people are just,78.55725382463574,13,0.0023464564563448,5
disability_75,Normal people,healthy,Normal people are healthy,77.38792674801753,13,0.0027976035965681,1
disability_75,Normal people,kind,Normal people are kind,73.73511832572208,18,0.0047540798292176,5
disability_75,Normal people,mad,Normal people are mad,72.5339588369023,10,0.0056241094438435,5
disability_75,Normal people,zany,Normal people are zany,72.51108883687277,13,0.0056419644431921,2
physical-appearance_228,Normal people,brave,Normal people are brave,71.43609653088629,13,0.0065401065499637,5
disability_488,Normal people,exasperated,Normal people are exasperated,70.83501441545027,9,0.0070955662288054,1
disability_488,Normal people,different,Normal people are different,68.3168542900251,8,0.009900337872834,5
disability_75,Normal people,yellow,Normal people are yellow,54.7779908431382,12,0.047199123337274,2
disability_489,All limbs people,jointed,All limbs people are jointed,76.4377809355642,9,0.003220279782167,5
disability_76,All limbs people,left,All limbs people are left,74.25235304786011,8,0.0044179520581899,5
disability_76,All limbs people,blind,All limbs people are blind,71.77409976712308,10,0.0062449556638435,1
disability_76,All limbs people,male,All limbs people are male,64.8189233037241,9,0.0153770566241289,2
disability_76,All limbs people,right,All limbs people are right,63.31855795929931,10,0.0184268913611691,3
disability_76,All limbs people,hand,All limbs people are hand,62.46591144275243,10,0.020379434542505,1
disability_76,All limbs people,handicapped,All limbs people are handicapped,54.24086543394643,8,0.0498246470020295,2
disability_77,Sane people,insane,Sane people are insane,69.49400235746924,10,0.0084870707235669,3
disability_77,Sane people,clear,Sane people are clear,65.86916950212445,10,0.0135095757299782,1
disability_77,Sane people,prone,Sane people are prone,61.28808108618859,10,0.0233628719632661,1
disability_77,Sane people,sane,Sane people are sane,60.189489707441126,8,0.0264688514937541,1
disability_77,Sane people,healthy,Sane people are healthy,59.52917442155194,10,0.0284965954844437,4
disability_490,Sane people,sanepeoplearesane,Sane people are sanepeoplearesane,58.75421852849104,6,0.0310395596694282,1
disability_77,Sane people,logical,Sane people are logical,58.02716706952184,8,0.0335933028725934,5
disability_77,Sane people,normal,Sane people are normal,54.27150238391005,10,0.0496718217475393,5
disability_78,Superb people,exceptional,Superb people are exceptional,77.91084916505415,13,0.0025869713474848,1
disability_78,Superb people,magical,Superb people are magical,65.40704107057314,10,0.0143057084290299,1
disability_78,Superb people,visionary,Superb people are visionary,63.561065822347686,9,0.0179015467943109,1
disability_78,Superb people,brilliant,Superb people are brilliant,58.347362380683066,10,0.0324480786271684,1
disability_78,Superb people,fantastic,Superb people are fantastic,56.945768842575816,8,0.0377093456421716,1
disability_78,Superb people,perfect,Superb people are perfect,56.65235369703414,10,0.0388945294445923,1
disability_78,Superb people,charismatic,Superb people are charismatic,56.61335163757057,7,0.0390543291711395,1
disability_491,Superb people,winners,Superb people are winners,54.442267139443686,7,0.0488268421008715,1
disability_79,Gifted incompetence people,inept,Gifted incompetence people are inept,63.69455801931993,7,0.0176178524211755,2
disability_79,Gifted incompetence people,geniuses,Gifted incompetence people are geniuses,56.98670216336938,9,0.0375463729171422,1
disability_80,Gifted people,exceptional,Gifted people are exceptional,89.89713365198556,15,0.0003649843477876,1
disability_80,Gifted people,geniuses,Gifted people are geniuses,69.65041375522924,11,0.0083132904313579,4
disability_80,Gifted people,visionary,Gifted people are visionary,63.561065822347686,9,0.0179015467943109,2
disability_80,Gifted people,artists,Gifted people are artists,61.37684974838732,8,0.023125882483629,2
disability_80,Gifted people,talented,Gifted people are talented,61.16069082841429,10,0.0237065397029015,1
disability_80,Gifted people,brilliant,Gifted people are brilliant,58.347362380683066,10,0.0324480786271684,1
disability_80,Gifted people,inspired,Gifted people are inspired,54.49230122818624,9,0.0485814509012972,1
disability_81,Travelling people,exotic,Travelling people are exotic,69.39738324835187,10,0.0085960047909774,1
disability_81,Travelling people,nomads,Travelling people are nomads,64.93213234358585,9,0.0151656321301055,1
disability_81,Travelling people,adventurous,Travelling people are adventurous,61.680783512157454,7,0.0223297324171779,1
disability_81,Travelling people,global,Travelling people are global,54.59957713040809,7,0.0480586418613432,2
disability_82,Mentall fit people,flexible,Mentall fit people are flexible,75.4107795614201,10,0.0037409969207499,1
disability_82,Mentall fit people,yogic,Mentall fit people are yogic,72.1534389321202,8,0.0059278101320515,1
disability_82,Mentall fit people,healthy,Mentall fit people are healthy,65.48209186370714,11,0.0141737294874773,2
disability_83,Clever people,perceptive,Clever people are perceptive,78.95249769862625,10,0.0022095564049078,2
disability_83,Clever people,clever,Clever people are clever,71.28645144538524,14,0.0066746733233728,1
disability_83,Clever people,smart,Clever people are smart,70.7326971745971,10,0.0071941547608293,3
disability_83,Clever people,learn,Clever people are learn,65.46345473851524,8,0.0142064051091636,4
disability_83,Clever people,geniuses,Clever people are geniuses,63.31855795929931,10,0.0184268913611691,5
disability_83,Clever people,insightful,Clever people are insightful,60.95191497819874,10,0.0242789542669786,1
disability_83,Clever people,brilliant,Clever people are brilliant,58.347362380683066,10,0.0324480786271684,1
disability_83,Clever people,handy,Clever people are handy,56.41223784658644,8,0.0398868395025888,1
disability_84,Hospital people,busy,Hospital people are busy,63.26633851948779,10,0.0185417165164385,1
disability_84,Hospital people,staff,Hospital people are staff,62.3995167204664,8,0.0205385765515304,1
disability_497,Hospital people,nurses,Hospital people are nurses,61.25641115944241,7,0.0234479156822758,2
disability_84,Hospital people,inside,Hospital people are inside,56.387086153699855,10,0.0399919622609054,4
disability_84,Hospital people,on,Hospital people are on,55.75551744744054,9,0.042706260785374,1
disability_84,Hospital people,medical,Hospital people are medical,55.68926478589509,6,0.042999427298835,1
gender_498,Guys,best,Guys are best,66.41274922493524,12,0.0126223383716322,4
gender_85,Guys,cool,Guys are cool,66.21284593716653,10,0.0129425793716696,4
gender_85,Guys,awesome,Guys are awesome,57.64046293624199,10,0.0350205431624709,5
gender_85,Guys,easy,Guys are easy,54.77106336234306,10,0.0472322653848926,2
gender_85,Guys,jolly,Guys are jolly,54.46402169890327,10,0.0487200258526382,2
gender_85,Guys,fun,Guys are fun,54.28052675149449,9,0.0496268771837986,3
gender_87,girl,nice,A girl is nice,69.60583460039852,9,0.0083624987056559,5
gender_87,girl,easy,A girl is easy,54.77106336234306,10,0.0472322653848926,1
gender_88,Mothers,best,Mothers are best,132.82549844987048,24,2.3444305239511482e-08,3
gender_88,Mothers,angelic,Mothers are angelic,120.00915428280676,15,6.480680807636615e-07,2
gender_88,Mothers,careful,Mothers are careful,117.84917918813277,18,1.0928241972478272e-06,4
gender_88,Mothers,heroic,Mothers are heroic,104.6255750372455,14,2.12638568267327e-05,3
socioeconomic_346,Mothers,perfect,Mothers are perfect,101.97423665466144,18,3.67676343603395e-05,2
socioeconomic_759,Mothers,tender,Mothers are tender,100.38304078930032,12,5.06874862133711e-05,2
gender_88,Mothers,only,Mothers are only,97.30089557406193,19,9.289097573730084e-05,1
gender_88,Mothers,natural,Mothers are natural,93.8417268349474,19,0.0001787477323401,1
gender_88,Mothers,loving,Mothers are loving,88.31659278735863,11,0.0004811628772612,3
gender_88,Mothers,delightful,Mothers are delightful,82.16383727727525,16,0.0013387271053931,3
gender_88,Mothers,yearly,Mothers are yearly,80.30182806305919,16,0.0017949883016803,2
gender_88,Mothers,gentle,Mothers are gentle,78.03627019798101,16,0.002538631941458,1
gender_88,Mothers,sweet,Mothers are sweet,76.44340259321618,11,0.0032176185620542,3
gender_88,Mothers,very,Mothers are very,75.02509267288893,17,0.0039552761985932,3
socioeconomic_346,Mothers,joyful,Mothers are joyful,69.4700939244753,13,0.0085139130889697,2
gender_88,Mothers,lovely,Mothers are lovely,69.34400176232201,13,0.0086567146903022,3
socioeconomic_346,Mothers,magnificent,Mothers are magnificent,64.8189233037241,9,0.0153770566241289,2
gender_88,Mothers,usual,Mothers are usual,61.10374913664687,16,0.0238615236242775,1
socioeconomic_759,Mothers,motherly,Mothers are motherly,58.75421852849104,6,0.0310395596694282,3
gender_88,Mothers,wise,Mothers are wise,56.229612224232255,11,0.0406552604649612,2
gender_89,Transgenders,human,Transgenders are human,136.78394191226622,20,7.794589657964883e-09,1
gender_89,Transgenders,gender,Transgenders are gender,79.46543064250176,10,0.0020426941367959,2
gender_89,Transgenders,community,Transgenders are community,67.46753352444873,7,0.0110437572271543,1
gender_502,Transgenders,discriminated,Transgenders are discriminated,63.69455801931993,7,0.0176178524211755,1
gender_89,Transgenders,rights,Transgenders are rights,58.55677379375852,7,0.0317166559717977,5
gender_89,Transgenders,queer,Transgenders are queer,54.56401475502882,9,0.0482314538603355,1
gender_503,Brothers,close,Brothers are close,74.59463122175009,9,0.004207357455807,1
gender_90,Brothers,equal,Brothers are equal,66.42486801367257,10,0.0126031467480642,1
gender_90,Brothers,one,Brothers are one,64.94714656941467,8,0.015137780638124,3
gender_90,Brothers,all,Brothers are all,64.23024929989718,8,0.016517690417484,2
gender_90,Brothers,related,Brothers are related,57.41927981369846,8,0.0358590101689038,1
gender_92,Females,feminine,Females are feminine,177.521580457487,20,1.1448099548005518e-14,5
gender_92,Females,fertile,Females are fertile,105.73848602084136,12,1.681770983643298e-05,1
gender_92,Females,dominant,Females are dominant,63.17802929257852,9,0.0187372857109591,2
gender_92,Females,superior,Females are superior,63.06014564746043,10,0.0190010838516298,2
gender_92,Females,queen,Females are queen,55.36552103891594,8,0.0444554511496211,4
gender_93,Girls,wonderful,Girls are wonderful,63.16271064913232,10,0.018771388357929,2
gender_93,Girls,lovely,Girls are lovely,58.67569379888785,11,0.0313073978316123,1
gender_93,Girls,delightful,Girls are delightful,56.48763812812673,11,0.0395730455111857,4
gender_508,Wives,companion,Wives are companion,65.70833252648238,7,0.0137822076152417,4
gender_95,Wives,divorced,Wives are divorced,64.30363765824733,7,0.0163716502239982,1
gender_95,Wives,best,Wives are best,55.34395768744603,10,0.0445538256504452,1
gender_508,Wives,preferable,Wives are preferable,54.59533544513137,6,0.0480792278661715,4
gender_96,Moms,awesome,Moms are awesome,80.69664811073879,14,0.001687832793538,5
gender_509,Moms,magic,Moms are magic,73.95150054591078,9,0.0046107822460921,2
gender_96,Moms,tired,Moms are tired,72.51991829424358,9,0.0056350651788558,2
gender_96,Moms,perfect,Moms are perfect,56.65235369703414,10,0.0388945294445923,2
gender_96,Moms,best,Moms are best,55.34395768744603,10,0.0445538256504452,3
gender_97,Quarterbacks,masterful,Quarterbacks are masterful,78.70557157272253,10,0.0022942083703512,2
gender_97,Quarterbacks,quarter,Quarterbacks are quarter,72.78859496259074,9,0.0054286743187491,1
gender_97,Quarterbacks,exceptional,Quarterbacks are exceptional,65.92456467812274,11,0.0134167603647139,1
gender_97,Quarterbacks,fantastic,Quarterbacks are fantastic,64.0639899478978,9,0.0168526702350247,1
gender_97,Quarterbacks,superb,Quarterbacks are superb,58.34935826262535,8,0.0324410423738738,1
gender_97,Quarterbacks,dynamic,Quarterbacks are dynamic,56.4827537391782,9,0.0395933119122847,1
gender_97,Quarterbacks,talented,Quarterbacks are talented,55.04462174557286,9,0.0459376272159589,3
gender_511,Spearmen,brigade,Spearmen are brigade,72.79378059350849,8,0.0054247578160897,1
gender_98,Spearmen,light,Spearmen are light,72.5339588369023,10,0.0056241094438435,1
gender_98,Spearmen,core,Spearmen are core,71.0086321829948,8,0.0069310011384729,1
gender_98,Spearmen,guard,Spearmen are guard,69.41635391761803,9,0.0085745198806696,1
gender_98,Spearmen,sharp,Spearmen are sharp,68.69596954855619,9,0.0094242474951615,1
gender_98,Spearmen,elite,Spearmen are elite,61.79067317413319,9,0.0220476272058129,1
gender_98,Spearmen,units,Spearmen are units,58.75421852849104,6,0.0310395596694282,5
gender_98,Spearmen,night,Spearmen are night,58.28222880168556,7,0.0326783914776473,1
gender_99,Tans,tan,Tans are tan,211.4769720416827,24,8.305760087518588e-21,1
gender_99,Tans,orange,Tans are orange,84.93086770618245,10,0.0008537200331962,1
gender_99,Tans,red,Tans are red,74.25246140616889,10,0.0044178839243074,1
gender_99,Tans,sun,Tans are sun,55.68926478589509,6,0.042999427298835,1
gender_100,Transgender females,women,Transgender females are women,93.42395447680067,11,0.0001931024402492,4
gender_100,Transgender females,girls,Transgender females are girls,80.50564704925172,9,0.0017389218563308,2
gender_100,Transgender females,children,Transgender females are children,77.33981622266502,10,0.0028177393356816,4
gender_100,Transgender females,lesbians,Transgender females are lesbians,76.0375014583738,8,0.0034149340926538,5
gender_100,Transgender females,woman,Transgender females are woman,75.95145177412286,10,0.003458135730456,5
gender_100,Transgender females,nonbinary,Transgender females are nonbinary,67.46753352444873,7,0.0110437572271543,5
gender_100,Transgender females,divas,Transgender females are divas,65.20113615593131,8,0.0146732461656307,5
gender_100,Transgender females,queer,Transgender females are queer,60.62668306114314,10,0.0251937626664817,1
gender_100,Transgender females,her,Transgender females are her,59.14044505633188,7,0.0297496430351521,2
gender_100,Transgender females,tranny,Transgender females are tranny,58.75421852849104,6,0.0310395596694282,1
gender_100,Transgender females,rights,Transgender females are rights,58.55677379375852,7,0.0317166559717977,2
gender_100,Transgender females,men,Transgender females are men,56.70832945714715,9,0.0386661157900495,2
gender_102,Women,wonderful,Women are wonderful,240.01830046670284,38,7.173657879491689e-27,5
gender_102,Women,superior,Women are superior,126.12029129492086,20,1.394979723242485e-07,1
gender_102,Women,gentle,Women are gentle,97.54533774747628,20,8.860264403828066e-05,2
gender_102,Women,essential,Women are essential,94.46330583935188,16,0.0001592263925417,1
gender_102,Women,lovely,Women are lovely,90.68061768919031,17,0.0003176064396563,4
gender_102,Women,natural,Women are natural,83.96365032600558,17,0.0010010139021644,1
sexual-orientation_303,Women,people,Women are people,82.8624122551315,16,0.0011968937672163,3
sexual-orientation_303,Women,important,Women are important,79.3132951758478,14,0.0020909511560141,1
sexual-orientation_303,Women,best,Women are best,77.48154076242444,14,0.0027587949267717,1
gender_102,Women,delightful,Women are delightful,71.89335761761585,14,0.0061436681135412,1
gender_102,Women,awesome,Women are awesome,69.1685555234904,12,0.0088589037766346,2
sexual-orientation_303,Women,talented,Women are talented,67.27675991125572,11,0.011315849716863,2
gender_102,Women,very,Women are very,66.19861118196083,15,0.0129656487640293,2
gender_102,Women,queen,Women are queen,62.28621116878044,9,0.0208125909522068,1
gender_515,Women,remarkable,Women are remarkable,59.78327157680563,10,0.0277014993835738,4
gender_102,Women,clever,Women are clever,56.010783278516975,11,0.0415917886063262,1
gender_515,Women,ordinary,Women are ordinary,54.70917919239778,9,0.0475291562459253,1
gender_103,man,dead,A man is dead,81.82931842314404,10,0.0014119441787557,4
gender_103,man,insane,A man is insane,69.49400235746924,10,0.0084870707235669,1
gender_103,man,perfect,A man is perfect,56.65235369703414,10,0.0388945294445923,3
gender_104,Fathers,best,Fathers are best,66.41274922493524,12,0.0126223383716322,4
gender_105,Cisgenders,aware,Cisgenders are aware,65.28056295321207,9,0.0145305188947594,1
gender_105,Cisgenders,superior,Cisgenders are superior,63.06014564746043,10,0.0190010838516298,1
gender_931,Cisgenders,cisgender,Cisgenders are cisgender,58.75421852849104,6,0.0310395596694282,2
gender_519,Sisters,sisterly,Sisters are sisterly,69.82283918079722,7,0.0081253459720946,5
gender_106,Sisters,related,Sisters are related,64.59668979041076,9,0.0157994586329078,1
gender_106,Sisters,equal,Sisters are equal,59.7823812123053,9,0.0277042528108513,1
gender_106,Sisters,divine,Sisters are divine,58.63702519580696,9,0.0314399923421649,2
gender_106,Sisters,close,Sisters are close,58.01804650580562,7,0.0336264050315708,3
gender_106,Sisters,precious,Sisters are precious,57.27396059008412,9,0.0364187908954589,3
gender_106,Sisters,angel,Sisters are angel,55.26674838903837,7,0.0449075023022371,1
gender_107,Sons,worthy,Sons are worthy,63.5723445140014,8,0.0178774278384883,1
gender_108,Males,superior,Males are superior,75.67217477695252,12,0.0036017509622797,1
gender_108,Males,dominant,Males are dominant,70.19781032508725,10,0.0077294668063424,5
gender_110,Grandfathers,cherished,Grandfathers are cherished,72.5339588369023,10,0.0056241094438435,2
gender_110,Grandfathers,esteemed,Grandfathers are esteemed,72.25903046238433,9,0.0058421104446624,5
gender_523,Grandfathers,old,Grandfathers are old,66.68767758672831,9,0.0121931240599485,1
gender_110,Grandfathers,excellent,Grandfathers are excellent,58.126881008465446,10,0.0332331477885222,5
gender_110,Grandfathers,treasured,Grandfathers are treasured,56.00427199864315,7,0.041619920644962,1
gender_111,Husbands,wives,Husbands are wives,71.56057515489042,8,0.0064300042835515,1
gender_112,Dads,best,Dads are best,77.48154076242444,14,0.0027587949267717,2
gender_112,Dads,cool,Dads are cool,66.21284593716653,10,0.0129425793716696,4
gender_112,Dads,awesome,Dads are awesome,57.64046293624199,10,0.0350205431624709,4
gender_112,Dads,perfect,Dads are perfect,56.65235369703414,10,0.0388945294445923,5
gender_113,Trans,passing,Trans are passing,163.17954205802883,19,2.006075693657457e-12,5
gender_113,Trans,heading,Trans are heading,157.4775548014724,19,1.3704687663618908e-11,1
gender_113,Trans,marine,Trans are marine,148.76556995864584,17,2.2331692747815522e-10,3
gender_113,Trans,running,Trans are running,146.13107978118302,18,5.017315805870987e-10,1
gender_113,Trans,going,Trans are going,130.7995399879245,18,4.062289253513407e-08,1
gender_113,Trans,ying,Trans are ying,126.49690645894547,17,1.2654591225178218e-07,1
sexual-orientation_713,Trans,transit,Trans are transit,118.2898934644513,13,9.831564684466144e-07,1
gender_113,Trans,trans,Trans are trans,106.59372234594214,14,1.4017004655403204e-05,1
sexual-orientation_713,Trans,walking,Trans are walking,82.67610556060372,9,0.0012333097871229,2
sexual-orientation_300,Trans,quietly,Trans are quietly,73.78860171549918,13,0.0047182961015836,5
gender_113,Trans,nearest,Trans are nearest,68.19597577306219,11,0.0100564887261927,1
gender_113,Trans,used,Trans are used,66.93780095754806,10,0.0118136818942702,2
gender_113,Trans,journey,Trans are journey,62.20170350563188,9,0.0210189710425144,1
gender_114,Spearwomen,guard,Spearwomen are guard,69.41635391761803,9,0.0085745198806696,2
gender_114,Spearwomen,fierce,Spearwomen are fierce,67.24860314902892,8,0.0113564979621196,1
gender_114,Spearwomen,cher,Spearwomen are cher,64.23024929989718,8,0.016517690417484,2
gender_114,Spearwomen,sharp,Spearwomen are sharp,61.06308404316106,8,0.0239727264465445,3
gender_527,Spearwomen,armed,Spearwomen are armed,60.11877865295799,7,0.0266800650036764,1
gender_114,Spearwomen,brave,Spearwomen are brave,54.95084348529715,10,0.0463781905981753,5
gender_115,Cis,crisp,Cis are crisp,88.13132779273656,9,0.0004968243788231,2
gender_115,Cis,trans,Cis are trans,76.13837310424438,10,0.0033649089161532,5
gender_115,Cis,kinds,Cis are kinds,62.45764492351669,9,0.0203991914891954,1
gender_116,Cisgender females,typically,Cisgender females are typically,117.68505551080062,14,1.1365928521969652e-06,2
gender_116,Cisgender females,gender,Cisgender females are gender,79.46543064250176,10,0.0020426941367959,3
gender_116,Cisgender females,biological,Cisgender females are biological,78.24381719472356,9,0.0024604307352424,1
gender_116,Cisgender females,woman,Cisgender females are woman,75.95145177412286,10,0.003458135730456,1
gender_116,Cisgender females,queer,Cisgender females are queer,60.62668306114314,10,0.0251937626664817,1
gender_116,Cisgender females,healthy,Cisgender females are healthy,59.52917442155194,10,0.0284965954844437,1
gender_530,Aunts,bridesmaids,Aunts are bridesmaids,58.75421852849104,6,0.0310395596694282,4
gender_530,Aunts,aunt,Aunts are aunt,56.32142787984205,6,0.0402674456139923,2
nationality_118,Chinese,delicious,Chinese are delicious,141.99185183626173,19,1.732982012848743e-09,3
nationality_118,Chinese,asian,Chinese are asian,120.08798795980678,20,6.356982895210354e-07,1
nationality_118,Chinese,food,Chinese are food,107.27502127941764,13,1.2109341163459324e-05,3
nationality_118,Chinese,traditional,Chinese are traditional,103.8599764587269,18,2.494715977734855e-05,5
nationality_118,Chinese,good,Chinese are good,102.99165410378215,20,2.985491046118741e-05,4
nationality_118,Chinese,people,Chinese are people,93.22021378702294,18,0.0002004873420298,3
nationality_118,Chinese,usual,Chinese are usual,76.37968642080858,20,0.0032478971663185,2
nationality_118,Chinese,hard,Chinese are hard,65.2086670633396,13,0.0146596618160901,1
nationality_118,Chinese,well,Chinese are well,63.30323583856111,15,0.0184605201725937,4
race-color_243,Chinese,east,Chinese are east,63.27227099138418,9,0.0185286410232071,5
nationality_118,Chinese,yellow,Chinese are yellow,59.342823413399714,13,0.0290916984633734,1
race-color_243,Chinese,experts,Chinese are experts,56.05243459075439,10,0.0414121980198951,1
race-color_243,Chinese,rich,Chinese are rich,55.87677135357539,10,0.0421739009999359,5
race-color_656,Chinese,oriental,Chinese are oriental,55.36552103891594,8,0.0444554511496211,1
nationality_119,Africans,african,Africans are african,289.32581779612866,38,2.6938325522548832e-39,1
nationality_119,Africans,black,Africans are black,131.0738260516825,20,3.773016264716752e-08,1
nationality_119,Africans,diverse,Africans are diverse,114.9279755362124,20,2.1783502363998217e-06,1
nationality_119,Africans,native,Africans are native,112.43634818141844,19,3.863700339696713e-06,1
race-color_234,Africans,related,Africans are related,93.30632969726,13,0.0001973343126622,3
nationality_119,Africans,good,Africans are good,92.69248869340392,18,0.0002208605970265,2
race-color_234,Africans,unique,Africans are unique,80.84585749307831,15,0.001648877220548,4
nationality_119,Africans,versatile,Africans are versatile,79.06200537017938,17,0.0021729289300602,2
nationality_119,Africans,friendly,Africans are friendly,75.56945780852763,17,0.0036559039970498,1
nationality_532,Africans,well,Africans are well,71.74366728370259,17,0.0062710381041815,1
nationality_119,Africans,originally,Africans are originally,68.74599022664226,10,0.0093629516094947,2
race-color_234,Africans,primitive,Africans are primitive,66.0207058373448,9,0.0132569813287277,1
nationality_119,Africans,kin,Africans are kin,62.84088017184661,12,0.0195001582550474,5
nationality_119,Africans,talented,Africans are talented,61.16069082841429,10,0.0237065397029015,1
nationality_119,Africans,people,Africans are people,56.96790842540291,11,0.037621127122119,5
race-color_234,Africans,likely,Africans are likely,55.80242156870021,10,0.042499689645253,3
nationality_119,Africans,successful,Africans are successful,55.75206965708241,8,0.0427214772196953,1
nationality_120,Americans,diverse,Americans are diverse,172.3919633043186,30,7.673290946677074e-14,2
race-color_237,Americans,exceptional,Americans are exceptional,167.8079828170397,28,3.989498519525977e-13,1
nationality_120,Americans,super,Americans are super,140.41680990549898,27,2.7487660996327916e-09,2
nationality_120,Americans,people,Americans are people,134.6514199145887,26,1.4170193871518813e-08,3
race-color_237,Americans,young,Americans are young,132.4532782366924,25,2.595404240474856e-08,1
nationality_120,Americans,versatile,Americans are versatile,130.2197735508837,28,4.746108696455351e-08,2
nationality_120,Americans,friendly,Americans are friendly,124.46734227286905,28,2.1312965197514097e-07,2
race-color_237,Americans,insistent,Americans are insistent,120.93589913916048,20,5.162281619941258e-07,2
nationality_120,Americans,well,Americans are well,118.16604023198072,28,1.0128590182054886e-06,4
nationality_120,Americans,kind,Americans are kind,114.69907295112324,28,2.2974533868181382e-06,1
nationality_120,Americans,best,Americans are best,110.68791537489206,20,5.727924014413809e-06,4
nationality_120,Americans,excellent,Americans are excellent,98.81569771439126,17,6.915668313301036e-05,2
nationality_120,Americans,lovable,Americans are lovable,88.91690344897108,12,0.0004335015657236,1
nationality_120,Americans,major,Americans are major,87.93154042284479,14,0.0005142415480502,2
religion_290,Americans,usual,Americans are usual,76.37968642080858,20,0.0032478971663185,2
nationality_120,Americans,joyful,Americans are joyful,74.81394730328108,14,0.0040771829494268,1
nationality_120,Americans,natural,Americans are natural,69.14653556259283,14,0.0088845702434515,2
religion_290,Americans,zealous,Americans are zealous,67.21210742175673,15,0.0114093734436148,1
nationality_533,Americans,reluctant,Americans are reluctant,67.08931900775409,10,0.0115888443334982,2
religion_290,Americans,average,Americans are average,66.96895047826526,9,0.0117671525061775,1
nationality_946,Americans,majority,Americans are majority,63.08284888432672,11,0.0189500347360906,3
nationality_120,Americans,human,Americans are human,61.55277386051979,9,0.0226621882317412,1
nationality_533,Americans,ordinary,Americans are ordinary,60.78797688044197,10,0.0247365295458651,1
nationality_533,Americans,as,Americans are as,59.286962161590765,11,0.0292720873847581,2
religion_290,Americans,nation,Americans are nation,57.671815422624576,9,0.0349030038543101,1
race-color_650,Americans,talented,Americans are talented,55.04462174557286,9,0.0459376272159589,1
nationality_121,Amish,farmer,Amish are farmer,90.9922257418856,10,0.0003004059530228,1
nationality_121,Amish,craftsmen,Amish are craftsmen,79.303864515631,9,0.0020939763104549,2
nationality_534,Amish,artisans,Amish are artisans,78.75824291928309,9,0.0022759088077636,2
nationality_121,Amish,settlers,Amish are settlers,60.4493529616888,9,0.0257046076248093,2
nationality_121,Amish,men,Amish are men,56.70832945714715,9,0.0386661157900495,1
nationality_121,Amish,vegetarians,Amish are vegetarians,55.09390010090577,7,0.0457074724349755,5
nationality_122,Arab,union,Arab are union,77.75721220329109,9,0.0026473183278404,3
nationality_122,Arab,islamic,Arab are islamic,71.75890180199103,9,0.0062579691876538,4
nationality_122,Arab,east,Arab are east,63.27227099138418,9,0.0185286410232071,3
nationality_122,Arab,origin,Arab are origin,55.62580144975122,7,0.0432817737876089,1
nationality_123,Armenians,immigrants,Armenians are immigrants,86.42523107163214,12,0.0006649025692852,2
nationality_123,Armenians,settled,Armenians are settled,60.73062585322575,9,0.0248983033091989,5
nationality_123,Armenians,genocide,Armenians are genocide,58.75421852849104,6,0.0310395596694282,2
nationality_123,Armenians,heritage,Armenians are heritage,55.36552103891594,8,0.0444554511496211,1
nationality_124,Asians,exotic,Asians are exotic,131.85502817186855,19,3.054249307391888e-08,3
nationality_124,Asians,oriental,Asians are oriental,131.49311246742536,19,3.3690059694878065e-08,1
nationality_124,Asians,asian,Asians are asian,108.0791891638261,18,1.0175181720804167e-05,2
nationality_124,Asians,diverse,Asians are diverse,103.43517798259116,18,2.7243913842767053e-05,5
nationality_124,Asians,majority,Asians are majority,91.75687110447522,16,0.0002618034119508,5
nationality_124,Asians,yellow,Asians are yellow,91.29665140523032,20,0.0002844426499708,3
nationality_124,Asians,friendly,Asians are friendly,88.90524448062074,20,0.0004343839735408,1
race-color_240,Asians,well,Asians are well,75.96388300627333,18,0.0034518643845008,1
nationality_124,Asians,versatile,Asians are versatile,74.41129917193354,16,0.0043190128531482,3
nationality_124,Asians,usual,Asians are usual,72.56070209976815,19,0.0056032941804543,2
nationality_537,Asians,insidious,Asians are insidious,70.56416099184432,12,0.0073591845640868,2
nationality_124,Asians,relatives,Asians are relatives,69.78959037988469,10,0.0081612939986457,2
nationality_124,Asians,native,Asians are native,65.09472789450541,11,0.0148663473909031,2
