id,target,word,concatenated_sentence,tfidf_score,frequency,p_value,response
gender_103,Cisgender,category,This Cisgender is a/an category,84.75992337258944,10,0.0004799545345642,1
gender_103,Cisgender,orientation,This Cisgender is a/an orientation,84.75992337258944,10,0.0004799545345642,1
gender_103,Cisgender,gender,This Cisgender is a/an gender,79.56116877973037,10,0.0012046127949921,2
gender_103,Cisgender,female,This Cisgender is a/an female,79.29448630890874,10,0.0012605685449681,1
gender_103,Cisgender,human,This Cisgender is a/an human,75.41683099882111,10,0.0023917306330147,1
gender_103,Cisgender,identity,This Cisgender is a/an identity,73.35311614255112,8,0.0033130336176227,1
gender_103,Cisgender,being,This Cisgender is a/an being,73.04354913575945,10,0.0034758787613655,3
gender_103,Cisgender,definition,This Cisgender is a/an definition,67.34787249093363,7,0.0080625582762428,1
gender_103,Cisgender,entity,This Cisgender is a/an entity,66.91837467416109,10,0.0085634714240653,5
gender_103,Cisgender,variant,This Cisgender is a/an variant,62.262761253592,8,0.0159998945493088,1
gender_103,Cisgender,species,This Cisgender is a/an species,60.41581851485476,10,0.0202126084634098,5
gender_103,Cisgender,kind,This Cisgender is a/an kind,54.44541981102874,10,0.0407396725123759,3
gender_104,sister,bridesmaid,This sister is a/an bridesmaid,64.18397662473222,7,0.0124396793607439,5
gender_510,sister,daughter,This sister is a/an daughter,62.9309143090249,9,0.0146735040941636,4
gender_104,sister,girl,This sister is a/an girl,60.94119820518467,9,0.018927964570429,2
gender_510,sister,angel,This sister is a/an angel,58.59924525868385,10,0.025238208342425,2
gender_104,sister,fairy,This sister is a/an fairy,57.785834950108615,8,0.0278068971535445,1
gender_105,son,son,This son is a/an son,72.63474506235703,9,0.0037019322194124,1
gender_105,son,father,This son is a/an father,57.64916415240197,10,0.0282591739848243,4
gender_105,son,rock,This son is a/an rock,54.4673737166631,10,0.0406409638868079,1
gender_106,male,rooster,This male is a/an rooster,57.72674784937168,6,0.0280016851984785,3
gender_512,male,species,This male is a/an species,54.37423666336929,9,0.041061063205202,1
gender_106,male,lion,This male is a/an lion,54.16432022170981,10,0.0420208197604497,3
gender_108,grandfather,expert,This grandfather is a/an expert,59.29447749247113,14,0.0232031952952518,2
gender_108,grandfather,saint,This grandfather is a/an saint,57.64916415240197,10,0.0282591739848243,1
gender_108,grandfather,rock,This grandfather is a/an rock,54.4673737166631,10,0.0406409638868079,1
gender_515,husband,wife,This husband is a/an wife,60.47761284307832,8,0.0200577730731037,1
gender_109,husband,father,This husband is a/an father,57.64916415240197,10,0.0282591739848243,1
gender_110,dad,expert,This dad is a/an expert,63.529797313361925,15,0.0135661374293265,2
gender_110,dad,father,This dad is a/an father,57.64916415240197,10,0.0282591739848243,1
gender_110,dad,all,This dad is a/an all,55.586698185739294,6,0.0358599817821493,2
gender_110,dad,rock,This dad is a/an rock,54.4673737166631,10,0.0406409638868079,1
gender_110,dad,old,This dad is a/an old,53.31053750425083,7,0.0461130503663719,5
gender_111,spearwoman,icon,This spearwoman is a/an icon,81.41959934869645,17,0.0008736086526461,1
gender_111,spearwoman,champion,This spearwoman is a/an champion,65.76602203838524,10,0.0100446441239954,1
gender_111,spearwoman,legend,This spearwoman is a/an legend,59.6546736238253,13,0.0222043658569589,1
gender_112,cis,category,This cis is a/an category,101.71190804710731,12,1.4945347027654548e-05,1
gender_112,cis,type,This cis is a/an type,74.8949734671154,10,0.0025997028088118,2
gender_112,cis,object,This cis is a/an object,62.21766996413764,9,0.0160929975072885,5
gender_518,cis,aspect,This cis is a/an aspect,60.73664122904768,7,0.0194196390416813,2
gender_112,cis,issue,This cis is a/an issue,59.65758647025686,7,0.0221964387621984,1
gender_924,cis,plane,This cis is a/an plane,59.02078402281677,7,0.0239872078728096,1
gender_518,cis,dimension,This cis is a/an dimension,58.437112760243416,7,0.0257337117006834,3
gender_112,cis,yacht,This cis is a/an yacht,57.23490373585901,10,0.029667613759586,1
gender_112,cis,kind,This cis is a/an kind,54.44541981102874,10,0.0407396725123759,5
gender_112,cis,species,This cis is a/an species,54.37423666336929,9,0.041061063205202,1
gender_112,cis,noun,This cis is a/an noun,53.0463552083709,7,0.047442229345981,2
gender_113,cisfemale,lesbian,This cisfemale is a/an lesbian,80.35179714901801,9,0.0010518155794969,1
gender_519,cisfemale,feminist,This cisfemale is a/an feminist,76.70261117604454,9,0.001942038987062,1
gender_113,cisfemale,gender,This cisfemale is a/an gender,71.60505190175732,9,0.0043308256987052,5
gender_113,cisfemale,role,This cisfemale is a/an role,63.02417939234482,9,0.0144960998643231,2
gender_113,cisfemale,individual,This cisfemale is a/an individual,56.63081238288552,13,0.0318254500104583,1
gender_113,cisfemale,activist,This cisfemale is a/an activist,52.66788465947897,7,0.0493997225195388,1
gender_114,aunt,expert,This aunt is a/an expert,80.4710765969251,19,0.0010303724702379,1
gender_114,aunt,sister,This aunt is a/an sister,60.05273424056673,8,0.0211429859404061,3
gender_114,aunt,kin,This aunt is a/an kin,54.928826870324855,9,0.0386107329129652,3
nationality_115,chinese,dish,This chinese is  a/an dish,117.04336057938168,17,3.467262132124466e-07,4
nationality_115,chinese,restaurant,This chinese is  a/an restaurant,109.72007342887882,16,2.255166075213804e-06,1
nationality_115,chinese,kung,This chinese is  a/an kung,108.01619728374511,13,3.418685716210699e-06,3
nationality_115,chinese,quince,This chinese is  a/an quince,91.62250989471522,12,0.0001285207040947,1
nationality_115,chinese,nation,This chinese is  a/an nation,89.82360869537995,19,0.0001836164193218,4
nationality_115,chinese,book,This chinese is  a/an book,89.79240474567274,14,0.0001847430293067,3
nationality_521,chinese,pearl,This chinese is  a/an pearl,85.92378652023608,12,0.0003870290574925,1
nationality_115,chinese,egg,This chinese is  a/an egg,85.86418142416068,11,0.0003913499789973,1
nationality_115,chinese,wok,This chinese is  a/an wok,84.32829191952936,9,0.0005193832058642,5
nationality_115,chinese,history,This chinese is  a/an history,83.30474372799587,12,0.0006251634391358,5
race-color_240,chinese,iron,This chinese is  a/an iron,77.37878827210405,11,0.0017377336301619,5
nationality_115,chinese,zoo,This chinese is  a/an zoo,77.2242468961766,16,0.0017826226319939,2
nationality_115,chinese,jelly,This chinese is  a/an jelly,76.75214492506635,10,0.0019263627821174,3
race-color_240,chinese,masterpiece,This chinese is  a/an masterpiece,76.58051065092086,11,0.0019811768583699,3
race-color_240,chinese,umbrella,This chinese is  a/an umbrella,75.68158456491058,14,0.0022920843135552,2
race-color_240,chinese,vase,This chinese is  a/an vase,74.1134725239785,9,0.0029417888733862,1
race-color_240,chinese,tiger,This chinese is  a/an tiger,69.36991258097837,14,0.0060345609591011,2
nationality_115,chinese,cuisine,This chinese is  a/an cuisine,66.78527172599247,8,0.008724151245861,1
nationality_115,chinese,art,This chinese is  a/an art,64.56421783320624,8,0.0118228892831414,1
race-color_240,chinese,yeast,This chinese is  a/an yeast,64.09349383302278,8,0.0125904913558904,3
nationality_521,chinese,culture,This chinese is  a/an culture,60.77394301652111,8,0.0193291797433977,2
nationality_115,chinese,yellow,This chinese is  a/an yellow,54.12176696600842,10,0.0422175736024071,1
nationality_116,african,lion,This african is a/an lion,178.7422567316424,33,2.0101412195575203e-16,5
nationality_116,african,ostrich,This african is a/an ostrich,146.220841814478,19,5.0804803487011816e-11,3
nationality_116,african,elephant,This african is a/an elephant,140.1507362748497,25,3.8208896125014726e-10,4
race-color_231,african,jaguar,This african is a/an jaguar,133.09920792967617,17,3.532890059807678e-09,5
nationality_116,african,hyena,This african is a/an hyena,132.88476884272575,15,3.7725213143507355e-09,5
nationality_116,african,ibex,This african is a/an ibex,131.91669102566215,15,5.065937623867963e-09,5
nationality_116,african,vulture,This african is a/an vulture,131.73371187422222,18,5.354770257652576e-09,4
race-color_231,african,aardvark,This african is a/an aardvark,128.238903614285,18,1.518734561320512e-08,4
nationality_116,african,gorilla,This african is a/an gorilla,126.81443184422795,18,2.3019636489098516e-08,5
nationality_116,african,rhino,This african is a/an rhino,119.99823523888575,14,1.5667642237122033e-07,1
race-color_231,african,wildlife,This african is a/an wildlife,116.40558451270412,15,4.103675513890487e-07,5
nationality_116,african,kangaroo,This african is a/an kangaroo,111.55063904772273,16,1.4304862747045352e-06,5
nationality_116,african,species,This african is a/an species,102.7068914752531,17,1.1920800821012914e-05,5
nationality_116,african,yak,This african is a/an yak,102.09501541086838,13,1.3703259919929232e-05,1
nationality_116,african,falcon,This african is a/an falcon,102.06516140241686,14,1.3796410546279798e-05,5
nationality_116,african,country,This african is a/an country,101.17848689625733,12,1.6854041385037112e-05,5
nationality_116,african,quokka,This african is a/an quokka,99.25437509535516,12,2.584585756356901e-05,3
nationality_116,african,drama,This african is a/an drama,99.00528393646584,13,2.729810072299024e-05,2
nationality_116,african,nation,This african is a/an nation,94.55116704776836,20,7.066288365235677e-05,1
nationality_116,african,beast,This african is a/an beast,93.08410206358909,13,9.560791252870144e-05,5
nationality_116,african,zebra,This african is a/an zebra,91.77642095973124,20,0.0001246101316337,5
nationality_116,african,tiger,This african is a/an tiger,84.23489384833087,17,0.0005283002210507,1
nationality_522,african,mango,This african is a/an mango,77.14172265356943,9,0.0018070227798271,5
race-color_637,african,cheetah,This african is a/an cheetah,64.8511478833625,7,0.0113751937607789,4
nationality_928,african,planet,This african is a/an planet,58.437112760243416,7,0.0257337117006834,4
nationality_928,african,ype,This african is a/an ype,55.3243120114133,7,0.0369372098052872,3
nationality_117,american,citizen,This american is a/an citizen,176.9146160291022,30,4.3509286541624114e-16,1
nationality_117,american,quaker,This american is a/an quaker,152.68623191182752,25,5.332930598011531e-12,1
nationality_117,american,islander,This american is a/an islander,151.0641973461466,22,9.483928574188789e-12,1
nationality_117,american,nation,This american is a/an nation,141.82675057165255,30,2.209842323548802e-10,1
nationality_117,american,tiger,This american is a/an tiger,138.73982516195673,28,6.024299833567991e-10,5
nationality_117,american,alien,This american is a/an alien,134.44722515056867,21,2.3322865775237803e-09,4
nationality_117,american,person,This american is a/an person,121.28593300158286,27,1.100583927288691e-07,2
nationality_117,american,lion,This american is a/an lion,119.16150448776158,22,1.9664303246653937e-07,1
nationality_117,american,hero,This american is a/an hero,118.74492484278004,30,2.2004667760816458e-07,1
race-color_234,american,wizard,This american is a/an wizard,97.82423137964824,20,3.530004925062e-05,1
nationality_117,american,fellow,This american is a/an fellow,94.70995398730676,21,6.836581819672531e-05,5
race-color_234,american,expert,This american is a/an expert,80.4710765969251,19,0.0010303724702379,1
nationality_117,american,man,This american is a/an man,76.9805288332241,14,0.0018555614493743,1
religion_691,american,zebra,This american is a/an zebra,73.42113676778499,16,0.0032781845287511,3
nationality_117,american,knight,This american is a/an knight,72.13242620957753,16,0.0039977003174426,1
nationality_117,american,general,This american is a/an general,71.35960709880132,12,0.0044941608016121,1
race-color_234,american,engineer,This american is a/an engineer,70.43929564934227,12,0.005156668692606,2
race-color_234,american,male,This american is a/an male,70.22102017301593,13,0.0053260209768238,1
religion_285,american,senator,This american is a/an senator,66.6733653653183,9,0.0088612822399585,2
religion_1097,american,expat,This american is a/an expat,64.3253941280088,8,0.0122071054176474,4
race-color_1046,american,journalist,This american is a/an journalist,63.417216524655046,12,0.0137686229464144,2
race-color_234,american,gentleman,This american is a/an gentleman,60.04827038602979,13,0.021154645989869,3
race-color_234,american,visionary,This american is a/an visionary,59.57336278113509,12,0.0224266132549683,1
race-color_234,american,unionist,This american is a/an unionist,59.39120051380582,8,0.0229313352230079,2
nationality_117,american,dream,This american is a/an dream,56.44940227280328,8,0.0324982140811061,1
nationality_117,american,rockefeller,This american is a/an rockefeller,56.328903838944505,9,0.0329515373448518,1
race-color_640,american,doctor,This american is a/an doctor,54.668779976036696,11,0.0397444361959353,1
nationality_117,american,enemy,This american is a/an enemy,53.34586774066737,10,0.0459375834249507,5
nationality_118,amish,quilter,This amish is a/an quilter,78.60439301904941,9,0.0014165772095739,4
nationality_118,amish,farmer,This amish is a/an farmer,77.38393394128165,10,0.001736256843096,1
nationality_118,amish,settler,This amish is a/an settler,64.5532707235034,9,0.011840268615448,1
nationality_118,amish,heritage,This amish is a/an heritage,57.529042587921936,10,0.0286617254167545,1
nationality_118,amish,example,This amish is a/an example,54.51881808590355,9,0.0404104211952399,1
nationality_119,arab,elephant,This arab is a/an elephant,84.09044176490981,15,0.0005423708328275,4
nationality_119,arab,sheikh,This arab is a/an sheikh,64.3253941280088,8,0.0122071054176474,3
nationality_119,arab,ostrich,This arab is a/an ostrich,61.56667023767496,8,0.0174897605337254,4
nationality_119,arab,nomad,This arab is a/an nomad,60.43504074027879,9,0.0201643359298064,1
nationality_119,arab,camel,This arab is a/an camel,60.35817068015574,7,0.0203579667098435,3
nationality_120,armenian,architect,This armenian is a/an architect,90.71641926461749,12,0.0001539763378005,5
nationality_120,armenian,yogurt,This armenian is a/an yogurt,53.24811525162096,10,0.0464243847752063,1
nationality_121,asian,elephant,This asian is a/an elephant,168.18088352981962,30,1.544838200994245e-14,1
nationality_121,asian,bird,This asian is a/an bird,115.16139101040382,16,5.683896692946616e-07,1
race-color_237,asian,species,This asian is a/an species,108.74847332673858,18,2.861549973389518e-06,5
nationality_121,asian,oriental,This asian is a/an oriental,101.91297289347143,17,1.4280702358023802e-05,5
race-color_237,asian,dragon,This asian is a/an dragon,100.37756201124164,15,2.0160044227880463e-05,5
nationality_121,asian,chef,This asian is a/an chef,98.3439966615196,16,3.153778520304912e-05,3
nationality_121,asian,lion,This asian is a/an lion,97.49577639907766,18,3.789238167407969e-05,5
nationality_121,asian,nation,This asian is a/an nation,94.55116704776836,20,7.066288365235677e-05,1
nationality_121,asian,pearl,This asian is a/an pearl,93.08410206358909,13,9.560791252870144e-05,3
nationality_121,asian,urumqi,This asian is a/an urumqi,86.2259581145082,10,0.0003657972137192,2
nationality_121,asian,tiger,This asian is a/an tiger,84.23489384833087,17,0.0005283002210507,3
nationality_121,asian,restaurant,This asian is a/an restaurant,82.29005507165911,12,0.0007493578867913,3
nationality_121,asian,aardvark,This asian is a/an aardvark,71.24383534126945,10,0.0045730951487624,4
race-color_237,asian,kite,This asian is a/an kite,69.41330426176877,8,0.0059965107798054,5
nationality_527,asian,giant,This asian is a/an giant,61.08651598031905,11,0.0185851458650963,4
race-color_237,asian,fish,This asian is a/an fish,59.51920324457735,8,0.0225756864733026,2
race-color_643,asian,kung,This asian is a/an kung,58.16256776817045,7,0.0265913259603789,5
race-color_643,asian,yak,This asian is a/an yak,54.97423906739066,7,0.0384154824350611,1
nationality_122,colombian,kettle,This colombian is a/an kettle,73.19742827518903,9,0.0033940541924811,3
nationality_122,colombian,city,This colombian is a/an city,66.8423286803089,10,0.0086549520687288,1
nationality_122,colombian,region,This colombian is a/an region,65.630884846718,10,0.0102322042393717,1
nationality_122,colombian,artist,This colombian is a/an artist,59.79389131247533,11,0.0218281566820075,1
nationality_934,colombian,violinist,This colombian is a/an violinist,59.51920324457735,8,0.0225756864733026,1
nationality_122,colombian,general,This colombian is a/an general,59.46633924900111,10,0.0227219985571067,1
nationality_122,colombian,painter,This colombian is a/an painter,58.77073969383268,9,0.0247228190201328,1
nationality_123,dutch,ship,This dutch is a/an ship,70.90339802852992,9,0.0048124271013586,1
nationality_123,dutch,kettle,This dutch is a/an kettle,65.06438068905692,8,0.0110520986877149,1
nationality_123,dutch,pearl,This dutch is a/an pearl,64.44283989017705,9,0.0120168287815826,1
nationality_529,dutch,treat,This dutch is a/an treat,64.18397662473222,7,0.0124396793607439,4
nationality_123,dutch,masterpiece,This dutch is a/an masterpiece,55.69491683703336,8,0.0354232512208566,1
nationality_123,dutch,river,This dutch is a/an river,55.14708735552327,7,0.0376796676464146,2
nationality_124,english,art,This english is a/an art,145.26949012471405,18,7.014190033784968e-11,1
nationality_124,english,language,This english is a/an language,87.94446068377479,10,0.0002642460225164,1
nationality_124,english,style,This english is a/an style,81.99738960630785,10,0.0007891902446315,1
nationality_530,english,jargon,This english is a/an jargon,75.90074599149939,8,0.0022124589858275,1
nationality_124,english,noun,This english is a/an noun,75.78050744052986,10,0.0022558278865046,1
nationality_124,english,history,This english is a/an history,69.42061977332989,10,0.0059901167994369,1
nationality_530,english,genre,This english is a/an genre,66.78527172599247,8,0.008724151245861,1
nationality_124,english,usage,This english is a/an usage,66.41315274256196,7,0.0091874741544469,5
nationality_530,english,fable,This english is a/an fable,60.35817068015574,7,0.0203579667098435,1
nationality_124,english,book,This english is a/an book,57.72368876507534,9,0.0280118007158998,3
nationality_124,english,masterpiece,This english is a/an masterpiece,55.69491683703336,8,0.0354232512208566,1
nationality_124,english,kind,This english is a/an kind,54.44541981102874,10,0.0407396725123759,2
nationality_125,eskimo,expert,This eskimo is a/an expert,76.23575677603431,18,0.0020955802990829,1
nationality_125,eskimo,bear,This eskimo is a/an bear,72.2680476853846,11,0.0039158288512871,3
nationality_125,eskimo,kayak,This eskimo is a/an kayak,66.41315274256196,7,0.0091874741544469,1
nationality_125,eskimo,ursus,This eskimo is a/an ursus,58.437112760243416,7,0.0257337117006834,1
nationality_531,eskimo,husband,This eskimo is a/an husband,57.64381196309439,7,0.0282770095393045,5
nationality_531,eskimo,reindeer,This eskimo is a/an reindeer,56.21886127968624,6,0.0333700655338034,1
nationality_126,european,region,This european is a/an region,118.13559272409242,18,2.5917904835379005e-07,5
race-color_267,european,city,This european is a/an city,113.63195875652512,17,8.437183605538591e-07,1
nationality_126,european,ocean,This european is a/an ocean,107.5655632665387,16,3.811607251482353e-06,1
nationality_126,european,species,This european is a/an species,102.7068914752531,17,1.1920800821012914e-05,1
race-color_267,european,planet,This european is a/an planet,100.17790758898872,12,2.1075243024148325e-05,1
nationality_126,european,union,This european is a/an union,98.54733775279718,15,3.0171911604504418e-05,1
nationality_126,european,island,This european is a/an island,97.8541451054702,15,3.507248111711182e-05,1
nationality_126,european,nation,This european is a/an nation,94.55116704776836,20,7.066288365235677e-05,1
nationality_126,european,lion,This european is a/an lion,86.6629123547357,16,0.0003370024680549,1
race-color_267,european,monarch,This european is a/an monarch,86.65970870153657,11,0.0003372056927757,2
nationality_126,european,yacht,This european is a/an yacht,80.1288652302026,14,0.0010929932869682,2
race-color_267,european,tiger,This european is a/an tiger,79.2799000925467,16,0.0012636965607555,1
race-color_267,european,queen,This european is a/an queen,73.65857938474599,17,0.0031591044119806,2
nationality_126,european,zoo,This european is a/an zoo,72.39773146516556,15,0.0038389500582781,2
nationality_938,european,aardvark,This european is a/an aardvark,64.1194518071425,9,0.0125470649101272,2
nationality_126,european,duchess,This european is a/an duchess,63.435589047127,8,0.0137354015593081,1
race-color_267,european,wanderer,This european is a/an wanderer,61.96413207143736,9,0.0166251828898728,2
race-color_673,european,museum,This european is a/an museum,59.51920324457735,8,0.0225756864733026,1
nationality_532,european,knight,This european is a/an knight,54.099319657183145,12,0.0423216633563146,1
nationality_127,german,engineer,This german is a/an engineer,234.7976521644742,40,1.49134920817523e-28,2
nationality_127,german,scholar,This german is a/an scholar,123.10933065231264,19,6.626329395943179e-08,4
nationality_127,german,fighter,This german is a/an fighter,106.0927104167418,14,5.419660759020121e-06,1
nationality_127,german,general,This german is a/an general,101.09277672330188,17,1.7181539649594465e-05,4
nationality_127,german,doctor,This german is a/an doctor,94.42789268588156,19,7.249612968507571e-05,1
race-color_263,german,kaiser,This german is a/an kaiser,92.64449697623216,10,0.0001045638228696,1
nationality_127,german,artist,This german is a/an artist,92.40874111928004,17,0.0001096856310006,1
race-color_263,german,quartz,This german is a/an quartz,87.22393493979962,11,0.0003031186468815,1
nationality_127,german,nation,This german is a/an nation,85.09605034299153,18,0.0004511903101663,1
nationality_533,german,instructor,This german is a/an instructor,82.52225566037,9,0.0007190818322623,1
race-color_263,german,book,This german is a/an book,76.96491835343377,12,0.0018603244721787,1
race-color_263,german,physician,This german is a/an physician,74.30335478769328,11,0.0028551336329962,2
nationality_533,german,yacht,This german is a/an yacht,68.68188448303081,12,0.0066671479794835,1
nationality_127,german,chef,This german is a/an chef,67.61149770479473,11,0.007768017715698,1
race-color_263,german,master,This german is a/an master,65.67078250217092,14,0.0101765141024216,1
nationality_127,german,vessel,This german is a/an vessel,63.46678965538936,10,0.0136791427112066,1
race-color_669,german,wanderer,This german is a/an wanderer,61.96413207143736,9,0.0166251828898728,5
race-color_263,german,zoo,This german is a/an zoo,57.918185172132446,12,0.0273746820991507,1
nationality_533,german,lion,This german is a/an lion,54.16432022170981,10,0.0420208197604497,1
nationality_128,greek,city,This greek is a/an city,60.158095812278006,9,0.020869345208858,3
nationality_128,greek,quince,This greek is a/an quince,53.44646410525054,7,0.0454409104413327,1
nationality_940,greek,muse,This greek is a/an muse,53.1539075370903,6,0.0468974434517708,3
nationality_129,gypsy,enigma,This gypsy is a/an enigma,72.28886120320186,13,0.0039033980587705,5
nationality_129,gypsy,romani,This gypsy is a/an romani,70.8718767161204,8,0.0048351421068364,1
nationality_129,gypsy,nomad,This gypsy is a/an nomad,67.15004526697643,10,0.0082899880003659,3
nationality_129,gypsy,gypsy,This gypsy is a/an gypsy,60.73664122904768,7,0.0194196390416813,4
nationality_130,immigrant,settler,This immigrant is a/an settler,64.5532707235034,9,0.011840268615448,4
nationality_130,immigrant,refugee,This immigrant is a/an refugee,61.871374370768,10,0.0168236125090102,1
nationality_130,immigrant,citizen,This immigrant is a/an citizen,58.9715386763674,10,0.024130611404967,5
nationality_131,indian,elephant,This indian is a/an elephant,145.75676572584368,26,5.947856936590882e-11,3
nationality_131,indian,prince,This indian is a/an prince,104.27871410664,15,8.297605686052638e-06,3
nationality_131,indian,tiger,This indian is a/an tiger,99.09987511568336,20,2.6737742247572228e-05,2
nationality_131,indian,lion,This indian is a/an lion,97.49577639907766,18,3.789238167407969e-05,2
nationality_537,indian,quail,This indian is a/an quail,96.78304216643632,14,4.4149879114715296e-05,3
nationality_131,indian,species,This indian is a/an species,96.66530962376764,16,4.5273132317011086e-05,1
nationality_131,indian,jewel,This indian is a/an jewel,95.77670445244256,18,5.466433086203548e-05,3
nationality_131,indian,nation,This indian is a/an nation,94.55116704776836,20,7.066288365235677e-05,1
nationality_131,indian,yogi,This indian is a/an yogi,94.45454515017111,14,7.209601910144811e-05,3
nationality_131,indian,zebra,This indian is a/an zebra,91.77642095973124,20,0.0001246101316337,5
nationality_131,indian,kangaroo,This indian is a/an kangaroo,90.63489422627472,13,0.0001564845549149,5
nationality_131,indian,brave,This indian is a/an brave,81.83890446129385,11,0.0008115653026378,1
nationality_131,indian,owl,This indian is a/an owl,68.31493367539773,11,0.0070279396968004,1
race-color_243,indian,urs,This indian is a/an urs,66.41315274256196,7,0.0091874741544469,2
race-color_243,indian,aristocrat,This indian is a/an aristocrat,64.9813058839703,10,0.0111770138341978,4
race-color_243,indian,brahmin,This indian is a/an brahmin,64.8511478833625,7,0.0113751937607789,4
nationality_131,indian,chef,This indian is a/an chef,61.46499791344975,10,0.0177169915417287,4
nationality_131,indian,doctor,This indian is a/an doctor,59.638669064767306,12,0.0222479637076279,1
nationality_132,iraqi,kurd,This iraqi is a/an kurd,75.90074599149939,8,0.0022124589858275,5
nationality_538,iraqi,commander,This iraqi is a/an commander,74.95848170624832,8,0.0025735484193232,2
nationality_132,iraqi,insurgent,This iraqi is a/an insurgent,62.44667739938959,8,0.015624917673319,5
nationality_132,iraqi,refugee,This iraqi is a/an refugee,61.871374370768,10,0.0168236125090102,1
nationality_132,iraqi,major,This iraqi is a/an major,58.43483930860756,8,0.02574071721666,5
nationality_132,iraqi,terrorist,This iraqi is a/an terrorist,56.02230484787204,9,0.0341285231594573,2
nationality_132,iraqi,warlord,This iraqi is a/an warlord,54.49276884497556,6,0.0405270251448369,5
nationality_132,iraqi,fighter,This iraqi is a/an fighter,53.0463552083709,7,0.047442229345981,2
nationality_132,iraqi,arab,This iraqi is a/an arab,52.79178169917478,7,0.0487519357604468,5
nationality_133,italian,artist,This italian is a/an artist,271.790415056706,50,1.6094531476692066e-38,1
nationality_133,italian,tenor,This italian is a/an tenor,230.87501339128107,30,1.3766865698865629e-27,1
nationality_133,italian,painter,This italian is a/an painter,195.9024656461089,30,9.324070378273344e-20,1
nationality_133,italian,engineer,This italian is a/an engineer,170.2282978192438,29,6.81089315657667e-15,1
race-color_258,italian,chef,This italian is a/an chef,147.5159949922794,24,3.262680621270017e-11,1
nationality_133,italian,masterpiece,This italian is a/an masterpiece,125.31356288332503,18,3.547714612140737e-08,1
nationality_133,italian,region,This italian is a/an region,124.6986812087642,19,4.228451736421416e-08,2
nationality_133,italian,nation,This italian is a/an nation,118.18895880971046,25,2.554998652059421e-07,1
nationality_133,italian,island,This italian is a/an island,117.42497412656424,18,3.133136815903643e-07,1
religion_286,italian,star,This italian is a/an star,114.42768944409416,21,6.874910923662472e-07,1
nationality_133,italian,violin,This italian is a/an violin,110.6486240228266,14,1.7920988219831183e-06,1
nationality_133,italian,knight,This italian is a/an knight,108.19863931436628,24,3.270892809315759e-06,2
nationality_133,italian,hero,This italian is a/an hero,98.95410403565002,25,2.760591101390374e-05,1
race-color_258,italian,orchestra,This italian is a/an orchestra,94.84855392595902,11,6.641846236758533e-05,1
nationality_133,italian,butcher,This italian is a/an butcher,92.27879056296246,11,0.0001126085844123,1
nationality_133,italian,wine,This italian is a/an wine,91.39832077855355,11,0.0001344232399736,1
nationality_133,italian,dish,This italian is a/an dish,89.50374632540952,13,0.0001954757321027,1
race-color_258,italian,zucchero,This italian is a/an zucchero,84.32829191952936,9,0.0005193832058642,2
nationality_133,italian,lion,This italian is a/an lion,81.24648033256472,15,0.000900473755051,2
race-color_258,italian,yacht,This italian is a/an yacht,74.40537485661672,13,0.0028095323811144,1
religion_286,italian,islander,This italian is a/an islander,68.66554424824844,10,0.0066828587993045,3
race-color_664,italian,zucchini,This italian is a/an zucchini,67.34787249093363,7,0.0080625582762428,3
nationality_133,italian,jester,This italian is a/an jester,61.19203277415488,12,0.0183395467957372,1
religion_286,italian,jewel,This italian is a/an jewel,58.53020827649267,11,0.0254482106144879,2
race-color_258,italian,vessel,This italian is a/an vessel,57.12011068985042,9,0.0300680473667443,1
religion_286,italian,master,This italian is a/an master,56.28924214471793,12,0.0331018824732476,5
religion_286,italian,yellow,This italian is a/an yellow,54.12176696600842,10,0.0422175736024071,1
religion_286,italian,umbrella,This italian is a/an umbrella,54.05827468922184,10,0.0425125286091053,2
nationality_134,japanese,linguist,This japanese is a/an linguist,60.19186818226168,8,0.0207822699822232,1
nationality_540,japanese,yakuza,This japanese is a/an yakuza,57.898385472290514,7,0.0274389832066556,1
nationality_134,japanese,style,This japanese is a/an style,57.3981727244155,7,0.0291057129411265,5
nationality_134,japanese,iron,This japanese is a/an iron,56.27548237971204,8,0.0331541733220972,2
nationality_135,jew,diamond,This jew is a/an diamond,219.7634715775366,29,5.995697869264825e-25,5
nationality_135,jew,jewel,This jew is a/an jewel,212.8371210054279,40,2.2473209459964696e-23,5
race-color_244,jew,ring,This jew is a/an ring,209.05753091602853,26,1.5396860203717062e-22,5
nationality_135,jew,treasure,This jew is a/an treasure,206.56664136054337,28,5.362200461083906e-22,2
nationality_135,jew,gold,This jew is a/an gold,190.94680507135288,24,9.260954184646552e-19,5
nationality_135,jew,yellowstone,This jew is a/an yellowstone,181.1975727395765,23,7.026453064684663e-17,1
nationality_135,jew,crystal,This jew is a/an crystal,170.45024705787677,20,6.228187970372173e-15,5
race-color_244,jew,zircon,This jew is a/an zircon,163.82932041756558,19,8.493491868876517e-14,5
nationality_135,jew,pearl,This jew is a/an pearl,157.52694195376614,22,9.186877329242337e-13,5
religion_277,jew,velvet,This jew is a/an velvet,138.82660852353754,16,5.858794196028302e-10,2
nationality_135,jew,fellow,This jew is a/an fellow,135.29993426758108,30,1.7891550957803916e-09,1
nationality_135,jew,nerd,This jew is a/an nerd,124.89616048984308,24,3.9970908445466676e-08,5
